player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate,goal_contribution,goal_contribution_per_match,shot_conversion_rate,attack_volume,defensive_actions,defensive_actions_per_match,discipline_score,discipline_per_match,availability_score,substitution_impact,actions_total,actions_per_match,injury_proxy_score,attack_index,defense_index,impact_score
Marius Bülter,0.0,0.0,1.0,51.0,31.0,0.0,1.0,1.0,0.0,0.0,3.0,0.6078431372549019,2,187,1,0,93.5,0.0,0.0,0.0,0.0,52.0,2.0,1.0,1.5,0.75,93.5,0.5,54.0,27.0,0.0,27.0,1.25,121.75
Marius Mihai Marin,0.0,0.0,0.0,102.0,83.0,0.0,2.0,7.0,0.0,0.0,9.0,0.8137254901960784,4,303,0,3,75.75,0.75,0.0,0.0,0.0,102.0,9.0,2.25,4.5,1.125,75.75,0.0,111.0,27.75,0.15833333333333333,27.75,3.375,106.71666666666667
Marius Stankevičius,0.0,0.0,1.0,104.0,64.0,0.0,4.0,3.0,0.0,0.0,10.0,0.6153846153846154,3,273,1,0,91.0,0.0,0.0,0.0,0.0,105.0,7.0,2.3333333333333335,5.0,1.6666666666666667,91.0,0.3333333333333333,112.0,37.333333333333336,0.0,37.333333333333336,3.0,131.33333333333334
Marius Wolf,0.0,0.0,2.0,98.0,65.0,0.0,5.0,8.0,1.0,0.0,2.0,0.6632653061224489,4,332,1,2,83.0,0.5,0.0,0.0,0.0,100.0,13.0,3.25,2.0,0.5,83.0,0.25,113.0,28.25,0.07777777777777772,28.25,6.0,117.17222222222222
Mark Anthony Delaney,0.0,0.0,0.0,95.0,69.0,0.0,1.0,8.0,1.0,0.0,1.0,0.7263157894736842,2,183,0,0,91.5,0.0,0.0,0.0,0.0,95.0,9.0,4.5,1.5,0.75,91.5,0.0,104.0,52.0,0.0,52.0,8.25,151.75
Mark Anthony Kaye,0.0,0.0,1.0,57.0,50.0,0.0,1.0,0.0,0.0,0.0,1.0,0.8771929824561403,1,59,0,1,59.0,1.0,0.0,0.0,0.0,58.0,1.0,1.0,0.5,0.5,59.0,0.0,59.0,59.0,0.34444444444444444,59.0,1.5,119.15555555555555
Mark Bosnich,0.0,0.0,0.0,37.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7837837837837838,1,92,0,0,92.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,92.0,0.0,37.0,37.0,0.0,37.0,0.0,129.0
Mark Bunn,0.0,0.0,0.0,270.0,131.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4851851851851851,10,928,0,0,92.8,0.0,0.0,0.0,0.0,270.0,1.0,0.1,1.5,0.15,92.8,0.0,271.0,27.1,0.0,27.1,0.05000000000000002,119.95
Mark Dennis González Hoffmann,2.0,0.0,7.0,98.0,64.0,0.0,4.0,3.0,0.0,0.0,13.0,0.6530612244897959,5,356,0,4,71.2,0.8,2.0,0.4,0.2857142857142857,105.0,7.0,1.4,6.5,1.3,71.2,0.0,112.0,22.4,0.2088888888888889,24.057142857142857,1.4999999999999998,96.54825396825397
Mark Fish,0.0,0.0,0.0,46.0,34.0,0.0,3.0,17.0,0.0,0.0,0.0,0.7391304347826086,2,184,0,0,92.0,0.0,0.0,0.0,0.0,46.0,20.0,10.0,0.0,0.0,92.0,0.0,66.0,33.0,0.0,33.0,20.0,145.0
Mark Kennedy,0.0,0.0,2.0,65.0,32.0,0.0,0.0,3.0,0.0,0.0,4.0,0.4923076923076923,2,181,0,0,90.5,0.0,0.0,0.0,0.0,67.0,3.0,1.5,2.0,1.0,90.5,0.0,70.0,35.0,0.0,35.0,2.0,127.5
Mark Kinsella,0.0,0.0,1.0,30.0,24.0,0.0,2.0,1.0,0.0,0.0,0.0,0.8,1,59,0,1,59.0,1.0,0.0,0.0,0.0,31.0,3.0,3.0,0.0,0.0,59.0,0.0,34.0,34.0,0.34444444444444444,34.0,6.0,98.65555555555555
Mark Milligan,0.0,0.0,0.0,249.0,228.0,0.0,5.0,8.0,0.0,0.0,3.0,0.9156626506024096,3,277,0,0,92.33333333333331,0.0,0.0,0.0,0.0,249.0,13.0,4.333333333333333,1.5,0.5,92.33333333333333,0.0,262.0,87.33333333333333,0.0,87.33333333333333,8.166666666666666,187.83333333333331
Mark Noble,7.0,4.0,34.0,1943.0,1662.0,0.0,46.0,26.0,1.0,1.0,47.0,0.8553782810087494,37,3278,0,9,88.5945945945946,0.2432432432432432,11.0,0.2972972972972973,0.20588235294117646,1977.0,72.0,1.945945945945946,27.5,0.7432432432432432,88.5945945945946,0.0,2049.0,55.37837837837838,0.015615615615615641,56.590620031796504,3.148648648648649,148.31824765942412
Mark Pembridge,0.0,0.0,2.0,18.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1,66,0,1,66.0,1.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,66.0,0.0,21.0,21.0,0.2666666666666667,21.0,2.0,88.73333333333333
Mark Schwarzer,0.0,0.0,0.0,53.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5660377358490566,2,180,0,0,90.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,90.0,0.0,53.0,26.5,0.0,26.5,0.0,116.5
Mark Uth,8.0,1.0,33.0,388.0,284.0,0.0,11.0,10.0,1.0,0.0,25.0,0.7319587628865979,25,2073,9,8,82.92,0.32,9.0,0.36,0.24242424242424243,421.0,21.0,0.84,13.5,0.54,82.92,0.36,442.0,17.68,0.07866666666666666,19.127272727272725,1.14,103.10860606060606
Mark Viduka,0.0,0.0,1.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1,83,0,1,83.0,1.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,83.0,0.0,29.0,29.0,0.07777777777777772,29.0,0.0,111.92222222222222
Mark Zothanpuia,0.0,0.0,1.0,43.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7906976744186046,3,282,3,0,94.0,0.0,0.0,0.0,0.0,44.0,1.0,0.3333333333333333,0.0,0.0,94.0,1.0,45.0,15.0,0.0,15.0,0.6666666666666666,109.66666666666667
Mark van Bommel,0.0,0.0,17.0,303.0,231.0,0.0,3.0,7.0,0.0,0.0,17.0,0.7623762376237624,10,820,4,3,82.0,0.3,0.0,0.0,0.0,320.0,10.0,1.0,8.5,0.85,82.0,0.4,330.0,33.0,0.0888888888888889,33.0,1.15,116.06111111111112
Markel Bergara Larrañaga,1.0,1.0,17.0,836.0,647.0,0.0,50.0,27.0,1.0,0.0,56.0,0.7739234449760766,29,2531,5,7,87.27586206896552,0.2413793103448276,2.0,0.06896551724137931,0.058823529411764705,853.0,77.0,2.6551724137931036,29.0,1.0,87.27586206896552,0.1724137931034483,930.0,32.06896551724138,0.030268199233716486,32.38336713995943,4.310344827586207,123.93930583727744
Markel Susaeta Laskurain,6.0,9.0,45.0,1232.0,860.0,0.0,37.0,14.0,0.0,0.0,45.0,0.698051948051948,44,3534,7,23,80.31818181818181,0.5227272727272727,15.0,0.3409090909090909,0.13333333333333333,1277.0,51.0,1.1590909090909092,22.5,0.5113636363636364,80.31818181818181,0.1590909090909091,1328.0,30.181818181818183,0.10757575757575755,31.263636363636365,1.806818181818182,113.28106060606059
Marko Arnautović,13.0,7.0,84.0,1284.0,980.0,0.0,33.0,20.0,2.0,0.0,59.0,0.7632398753894081,41,3541,3,18,86.36585365853658,0.4390243902439024,20.0,0.4878048780487805,0.15476190476190477,1368.0,53.0,1.2926829268292683,31.5,0.7682926829268293,86.36585365853658,0.07317073170731707,1421.0,34.65853658536585,0.04037940379403793,36.09843205574913,1.8170731707317074,124.24097948122339
Marko Babić,0.0,0.0,0.0,35.0,27.0,0.0,1.0,3.0,0.0,0.0,2.0,0.7714285714285715,1,93,0,0,93.0,0.0,0.0,0.0,0.0,35.0,4.0,4.0,1.0,1.0,93.0,0.0,39.0,39.0,0.0,39.0,7.0,139.0
Marko Baša,0.0,0.0,15.0,633.0,559.0,0.0,15.0,67.0,0.0,0.0,15.0,0.8830963665086888,15,1346,0,1,89.73333333333333,0.0666666666666666,0.0,0.0,0.0,648.0,82.0,5.466666666666667,7.5,0.5,89.73333333333333,0.0,730.0,48.666666666666664,0.002962962962962945,48.666666666666664,10.433333333333334,148.83037037037036
Marko Dmitrović,0.0,0.0,0.0,109.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5137614678899083,4,362,0,0,90.5,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,90.5,0.0,109.0,27.25,0.0,27.25,0.0,117.75
Marko Grujić,0.0,0.0,1.0,17.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8235294117647058,1,95,1,0,95.0,0.0,0.0,0.0,0.0,18.0,1.0,1.0,0.5,0.5,95.0,1.0,19.0,19.0,0.0,19.0,1.5,115.5
Marko Lešković,0.0,0.0,18.0,944.0,767.0,0.0,51.0,104.0,2.0,0.0,23.0,0.8125,21,1965,0,1,93.57142857142856,0.0476190476190476,0.0,0.0,0.0,962.0,155.0,7.380952380952381,13.5,0.6428571428571429,93.57142857142857,0.0,1117.0,53.19047619047619,0.0,53.19047619047619,14.11904761904762,160.88095238095238
Marko Livaja,2.0,1.0,23.0,254.0,170.0,0.0,2.0,3.0,2.0,0.0,34.0,0.6692913385826772,25,2176,18,6,87.04,0.24,3.0,0.12,0.08695652173913043,277.0,5.0,0.2,19.0,0.76,87.04,0.72,282.0,11.28,0.032888888888888856,11.78086956521739,-0.36,98.4279806763285
Marko Marin,0.0,0.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1,94,1,0,94.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.5,0.5,94.0,1.0,10.0,10.0,0.0,10.0,-0.5,103.5
Marko Pjaca,0.0,0.0,1.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6956521739130435,3,256,2,1,85.33333333333333,0.3333333333333333,0.0,0.0,0.0,24.0,0.0,0.0,0.5,0.16666666666666666,85.33333333333333,0.6666666666666666,24.0,8.0,0.051851851851851816,8.0,-0.16666666666666666,93.1148148148148
Markus Babbel,0.0,0.0,1.0,59.0,38.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6440677966101694,2,172,1,1,86.0,0.5,0.0,0.0,0.0,60.0,0.0,0.0,1.0,0.5,86.0,0.5,60.0,30.0,0.0444444444444444,30.0,-0.5,115.45555555555555
Markus Feulner,1.0,0.0,13.0,441.0,316.0,0.0,9.0,29.0,1.0,0.0,30.0,0.7165532879818595,19,1629,9,2,85.73684210526316,0.1052631578947368,1.0,0.05263157894736842,0.07692307692307693,454.0,38.0,2.0,16.0,0.8421052631578947,85.73684210526316,0.47368421052631576,492.0,25.894736842105264,0.047368421052631615,26.23076923076923,3.1578947368421053,115.07813765182186
Markus Rosenberg,0.0,0.0,2.0,19.0,13.0,0.0,1.0,0.0,0.0,0.0,2.0,0.6842105263157895,1,74,0,1,74.0,1.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,1.0,74.0,0.0,22.0,22.0,0.1777777777777778,22.0,1.0,96.82222222222222
Markus Steinhöfer,0.0,0.0,0.0,44.0,31.0,0.0,1.0,2.0,0.0,0.0,4.0,0.7045454545454546,1,87,0,0,87.0,0.0,0.0,0.0,0.0,44.0,3.0,3.0,2.0,2.0,87.0,0.0,47.0,47.0,0.033333333333333326,47.0,4.0,137.96666666666667
Markus Suttner,0.0,0.0,20.0,618.0,385.0,0.0,33.0,64.0,0.0,0.0,17.0,0.6229773462783171,18,1528,3,3,84.88888888888889,0.1666666666666666,0.0,0.0,0.0,638.0,97.0,5.388888888888889,8.5,0.4722222222222222,84.88888888888889,0.16666666666666666,735.0,40.833333333333336,0.05679012345679013,40.833333333333336,10.305555555555557,135.970987654321
Marlo Carmen Sweatman,0.0,0.0,0.0,53.0,39.0,0.0,0.0,2.0,0.0,0.0,3.0,0.7358490566037735,2,181,1,0,90.5,0.0,0.0,0.0,0.0,53.0,2.0,1.0,1.5,0.75,90.5,0.5,55.0,27.5,0.0,27.5,1.25,119.25
Marlon Frey,0.0,0.0,9.0,97.0,69.0,0.0,4.0,6.0,0.0,0.0,6.0,0.711340206185567,9,759,7,2,84.33333333333333,0.2222222222222222,0.0,0.0,0.0,106.0,10.0,1.1111111111111112,3.0,0.3333333333333333,84.33333333333333,0.7777777777777778,116.0,12.88888888888889,0.062962962962963,12.88888888888889,1.888888888888889,99.04814814814816
Marlon Santos da Silva Barbosa,0.0,0.0,0.0,176.0,168.0,0.0,1.0,6.0,0.0,0.0,2.0,0.9545454545454546,2,179,0,0,89.5,0.0,0.0,0.0,0.0,176.0,7.0,3.5,1.0,0.5,89.5,0.0,183.0,91.5,0.005555555555555536,91.5,6.5,187.49444444444444
Marlos Moreno Durán,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,92,1,0,92.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,92.0,1.0,1.0,1.0,0.0,1.0,-0.5,92.5
Marlos Romero Bonfim,0.0,0.0,0.0,31.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8064516129032258,2,155,2,1,77.5,0.5,0.0,0.0,0.0,31.0,2.0,1.0,0.0,0.0,77.5,1.0,33.0,16.5,0.13888888888888884,16.5,2.0,95.86111111111111
Marlyse Bernadette Ngo Ndoumbouk,0.0,0.0,0.0,17.0,12.0,0.0,0.0,3.0,0.0,0.0,2.0,0.7058823529411765,1,67,0,1,67.0,1.0,0.0,0.0,0.0,17.0,3.0,3.0,1.0,1.0,67.0,0.0,20.0,20.0,0.25555555555555554,20.0,5.0,91.74444444444444
Marnon Busch,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6875,1,94,1,0,94.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,94.0,1.0,16.0,16.0,0.0,16.0,0.0,110.0
Marouane Chamakh,0.0,0.0,2.0,91.0,72.0,0.0,1.0,0.0,0.0,0.0,7.0,0.7912087912087912,10,877,9,1,87.7,0.1,0.0,0.0,0.0,93.0,1.0,0.1,3.5,0.35,87.7,0.9,94.0,9.4,0.025555555555555554,9.4,-0.14999999999999997,96.92444444444445
Marouane Fellaini-Bakkioui,2.0,0.0,27.0,741.0,609.0,0.0,13.0,27.0,0.0,0.0,50.0,0.8218623481781376,23,1961,8,7,85.26086956521739,0.3043478260869565,2.0,0.08695652173913043,0.07407407407407407,768.0,40.0,1.7391304347826086,25.0,1.0869565217391304,85.26086956521739,0.34782608695652173,808.0,35.130434782608695,0.05265700483091784,35.52657004830918,2.391304347826087,123.12608695652175
Marshall Nyasha Munetsi,0.0,0.0,5.0,62.0,54.0,0.0,8.0,2.0,0.0,0.0,3.0,0.8709677419354839,2,169,0,1,84.5,0.5,0.0,0.0,0.0,67.0,10.0,5.0,1.5,0.75,84.5,0.0,77.0,38.5,0.061111111111111116,38.5,9.25,132.1888888888889
Mart Ristl,0.0,0.0,0.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,4.0,0.7857142857142857,3,268,3,0,89.33333333333333,0.0,0.0,0.0,0.0,28.0,0.0,0.0,2.0,0.6666666666666666,89.33333333333333,1.0,28.0,9.333333333333334,0.007407407407407418,9.333333333333334,-0.6666666666666666,97.99259259259259
Marta Alexandra Cox Villarreal,1.0,0.0,8.0,99.0,46.0,0.0,1.0,2.0,0.0,0.0,4.0,0.4646464646464646,3,277,0,1,92.33333333333331,0.3333333333333333,1.0,0.3333333333333333,0.125,107.0,3.0,1.0,2.0,0.6666666666666666,92.33333333333333,0.0,110.0,36.666666666666664,0.0,37.70833333333333,1.3333333333333335,131.375
Marta Cardona De Miguel,1.0,0.0,5.0,39.0,28.0,0.0,0.0,1.0,0.0,0.0,2.0,0.717948717948718,4,322,3,1,80.5,0.25,1.0,0.25,0.2,44.0,1.0,0.25,1.0,0.25,80.5,0.75,45.0,11.25,0.10555555555555551,12.35,0.25,92.99444444444444
Marta Corredera Rueda,0.0,0.0,6.0,238.0,165.0,0.0,8.0,11.0,0.0,0.0,5.0,0.6932773109243697,4,374,0,0,93.5,0.0,0.0,0.0,0.0,244.0,19.0,4.75,2.5,0.625,93.5,0.0,263.0,65.75,0.0,65.75,8.875,168.125
Marta Torrejón Moya,0.0,0.0,3.0,120.0,98.0,0.0,2.0,5.0,0.0,0.0,1.0,0.8166666666666667,2,186,0,0,93.0,0.0,0.0,0.0,0.0,123.0,7.0,3.5,0.5,0.25,93.0,0.0,130.0,65.0,0.0,65.0,6.75,164.75
Marta Vieira da Silva,4.0,2.0,30.0,386.0,272.0,0.0,8.0,7.0,0.0,0.0,14.0,0.7046632124352331,9,803,0,2,89.22222222222223,0.2222222222222222,6.0,0.6666666666666666,0.13333333333333333,416.0,15.0,1.6666666666666667,7.0,0.7777777777777778,89.22222222222223,0.0,431.0,47.888888888888886,0.00864197530864197,49.62222222222222,2.555555555555556,141.39135802469136
Marta Vieira da Silva Veiga,0.0,0.0,3.0,56.0,41.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7321428571428571,3,275,2,1,91.66666666666669,0.3333333333333333,0.0,0.0,0.0,59.0,2.0,0.6666666666666666,0.5,0.16666666666666666,91.66666666666667,0.6666666666666666,61.0,20.333333333333332,0.0,20.333333333333332,1.1666666666666665,113.16666666666667
Marten de Roon,1.0,1.0,21.0,1944.0,1516.0,0.0,69.0,81.0,0.0,0.0,93.0,0.779835390946502,44,3848,3,11,87.45454545454545,0.25,2.0,0.045454545454545456,0.047619047619047616,1965.0,150.0,3.409090909090909,46.5,1.0568181818181819,87.45454545454545,0.06818181818181818,2115.0,48.06818181818182,0.028282828282828243,48.30194805194805,5.761363636363637,141.4895743145743
Martha Harris,0.0,0.0,10.0,707.0,530.0,0.0,16.0,63.0,0.0,0.0,16.0,0.7496463932107497,17,1521,4,2,89.47058823529412,0.1176470588235294,0.0,0.0,0.0,717.0,79.0,4.647058823529412,8.0,0.47058823529411764,89.47058823529412,0.23529411764705882,796.0,46.8235294117647,0.00588235294117645,46.8235294117647,8.823529411764707,145.11176470588236
Martha Tembo,0.0,0.0,1.0,148.0,110.0,0.0,8.0,10.0,0.0,0.0,9.0,0.7432432432432432,3,295,0,0,98.33333333333331,0.0,0.0,0.0,0.0,149.0,18.0,6.0,4.5,1.5,98.33333333333333,0.0,167.0,55.666666666666664,0.0,55.666666666666664,10.5,164.5
Martha Thomas,4.0,1.0,52.0,335.0,201.0,0.0,6.0,12.0,1.0,0.0,15.0,0.6,17,1476,2,8,86.82352941176471,0.4705882352941176,5.0,0.29411764705882354,0.07692307692307693,387.0,18.0,1.0588235294117647,8.5,0.5,86.82352941176471,0.11764705882352941,405.0,23.823529411764707,0.03529411764705881,24.642533936651585,1.6176470588235294,113.04841628959277
Marthine Østenstad,0.0,0.0,0.0,11.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909090909092,1,95,1,0,95.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,95.0,1.0,12.0,12.0,0.0,12.0,2.0,109.0
Martin Adeline,0.0,0.0,0.0,20.0,16.0,0.0,2.0,0.0,0.0,0.0,1.0,0.8,1,91,1,0,91.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,0.5,0.5,91.0,1.0,22.0,22.0,0.0,22.0,3.5,116.5
Martin Andresen,0.0,0.0,1.0,51.0,40.0,0.0,2.0,1.0,0.0,0.0,3.0,0.7843137254901961,1,92,0,0,92.0,0.0,0.0,0.0,0.0,52.0,3.0,3.0,1.5,1.5,92.0,0.0,55.0,55.0,0.0,55.0,4.5,151.5
Martin Baturina,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,1,96,1,0,96.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,96.0,1.0,5.0,5.0,0.0,5.0,2.0,103.0
Martin Braithwaite Christensen,15.0,2.0,165.0,1295.0,998.0,0.0,22.0,32.0,1.0,0.0,71.0,0.7706563706563706,86,7542,30,19,87.69767441860465,0.2209302325581395,17.0,0.19767441860465115,0.09090909090909091,1460.0,54.0,0.627906976744186,36.5,0.42441860465116277,87.69767441860465,0.3488372093023256,1514.0,17.6046511627907,0.025581395348837188,18.272727272727273,0.8313953488372093,106.7762156448203
Martin Djetou,0.0,0.0,0.0,38.0,30.0,0.0,1.0,0.0,0.0,0.0,2.0,0.7894736842105263,1,57,0,1,57.0,1.0,0.0,0.0,0.0,38.0,1.0,1.0,1.0,1.0,57.0,0.0,39.0,39.0,0.3666666666666667,39.0,1.0,96.63333333333334
Martin Dúbravka,0.0,0.0,0.0,285.0,188.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6596491228070176,7,683,0,0,97.57142857142856,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.5,0.07142857142857142,97.57142857142857,0.0,285.0,40.714285714285715,0.0,40.714285714285715,-0.07142857142857142,138.21428571428572
Martin Harnik,2.0,0.0,32.0,335.0,223.0,0.0,7.0,17.0,1.0,0.0,21.0,0.6656716417910448,19,1570,8,5,82.63157894736842,0.2631578947368421,2.0,0.10526315789473684,0.0625,367.0,24.0,1.263157894736842,11.5,0.6052631578947368,82.63157894736842,0.42105263157894735,391.0,20.57894736842105,0.08187134502923976,20.976973684210524,1.9210526315789473,105.44773391812865
Martin Hinteregger,0.0,0.0,7.0,668.0,542.0,0.0,17.0,50.0,0.0,0.0,12.0,0.811377245508982,14,1299,4,1,92.78571428571428,0.0714285714285714,0.0,0.0,0.0,675.0,67.0,4.785714285714286,6.0,0.42857142857142855,92.78571428571429,0.2857142857142857,742.0,53.0,0.0,53.0,9.142857142857142,154.92857142857144
Martin Hoffmann,0.0,0.0,1.0,40.0,23.0,0.0,3.0,3.0,0.0,0.0,2.0,0.575,2,174,0,0,87.0,0.0,0.0,0.0,0.0,41.0,6.0,3.0,1.0,0.5,87.0,0.0,47.0,23.5,0.033333333333333326,23.5,5.5,115.96666666666667
Martin Hongla Yma II,0.0,0.0,1.0,64.0,52.0,0.0,3.0,5.0,0.0,0.0,1.0,0.8125,2,121,0,2,60.5,1.0,0.0,0.0,0.0,65.0,8.0,4.0,0.5,0.25,60.5,0.0,73.0,36.5,0.3277777777777777,36.5,7.75,104.42222222222222
Martin Kelly,0.0,0.0,1.0,540.0,393.0,0.0,12.0,50.0,0.0,0.0,11.0,0.7277777777777777,13,1194,2,0,91.84615384615384,0.0,0.0,0.0,0.0,541.0,62.0,4.769230769230769,5.5,0.4230769230769231,91.84615384615384,0.15384615384615385,603.0,46.38461538461539,0.0,46.38461538461539,9.115384615384615,147.34615384615384
Martin Keown,0.0,0.0,1.0,132.0,97.0,0.0,2.0,29.0,0.0,0.0,2.0,0.7348484848484849,10,919,7,0,91.9,0.0,0.0,0.0,0.0,133.0,31.0,3.1,1.0,0.1,91.9,0.7,164.0,16.4,0.0,16.4,6.1000000000000005,114.4
Martin Koscelník,0.0,0.0,1.0,41.0,33.0,0.0,0.0,4.0,0.0,0.0,3.0,0.8048780487804879,2,187,1,0,93.5,0.0,0.0,0.0,0.0,42.0,4.0,2.0,1.5,0.75,93.5,0.5,46.0,23.0,0.0,23.0,3.25,119.75
Martin Olsson,1.0,2.0,7.0,736.0,455.0,0.0,28.0,78.0,0.0,0.0,29.0,0.6182065217391305,26,2305,6,2,88.65384615384616,0.0769230769230769,3.0,0.11538461538461539,0.14285714285714285,743.0,106.0,4.076923076923077,14.5,0.5576923076923077,88.65384615384616,0.23076923076923078,849.0,32.65384615384615,0.014957264957264904,33.31318681318681,7.596153846153846,129.54822954822953
Martin Petrov,0.0,1.0,4.0,45.0,28.0,0.0,1.0,0.0,0.0,0.0,4.0,0.6222222222222222,2,146,0,2,73.0,1.0,1.0,0.5,0.0,49.0,1.0,0.5,2.0,1.0,73.0,0.0,50.0,25.0,0.18888888888888888,26.0,0.0,98.81111111111112
Martin Stanford Peters,0.0,0.0,4.0,43.0,33.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7674418604651163,1,90,0,0,90.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,2.5,2.5,90.0,0.0,47.0,47.0,0.0,47.0,-2.5,134.5
Martin Stranzl,0.0,0.0,0.0,119.0,104.0,0.0,1.0,7.0,0.0,0.0,4.0,0.8739495798319328,3,241,2,1,80.33333333333333,0.3333333333333333,0.0,0.0,0.0,119.0,8.0,2.6666666666666665,2.0,0.6666666666666666,80.33333333333333,0.6666666666666666,127.0,42.333333333333336,0.1074074074074074,42.333333333333336,4.666666666666666,127.22592592592592
Martin Terrier,0.0,0.0,4.0,57.0,47.0,0.0,3.0,0.0,0.0,0.0,3.0,0.8245614035087719,2,163,0,2,81.5,1.0,0.0,0.0,0.0,61.0,3.0,1.5,1.5,0.75,81.5,0.0,64.0,32.0,0.09444444444444444,32.0,2.25,115.65555555555555
Martin Valjent,0.0,0.0,0.0,62.0,55.0,0.0,1.0,12.0,0.0,0.0,2.0,0.8870967741935484,2,186,0,0,93.0,0.0,0.0,0.0,0.0,62.0,13.0,6.5,1.0,0.5,93.0,0.0,75.0,37.5,0.0,37.5,12.5,143.0
Martin Ádám,0.0,0.0,0.0,18.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6111111111111112,3,287,3,0,95.66666666666669,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.5,0.16666666666666666,95.66666666666667,1.0,18.0,6.0,0.0,6.0,-0.16666666666666666,101.5
Martin Ødegaard,0.0,0.0,6.0,119.0,99.0,0.0,0.0,1.0,0.0,0.0,2.0,0.8319327731092437,2,184,0,0,92.0,0.0,0.0,0.0,0.0,125.0,1.0,0.5,1.0,0.5,92.0,0.0,126.0,63.0,0.0,63.0,0.5,155.5
Martin Škrtel,1.0,0.0,10.0,1146.0,1005.0,0.0,24.0,193.0,0.0,0.0,21.0,0.8769633507853403,22,1963,1,1,89.22727272727273,0.0454545454545454,1.0,0.045454545454545456,0.1,1156.0,217.0,9.863636363636363,10.5,0.4772727272727273,89.22727272727273,0.045454545454545456,1373.0,62.40909090909091,0.008585858585858586,62.8,19.25,171.26868686868687
Martina Lenzini,0.0,0.0,0.0,141.0,105.0,0.0,2.0,11.0,0.0,0.0,1.0,0.7446808510638298,5,437,2,2,87.4,0.4,0.0,0.0,0.0,141.0,13.0,2.6,0.5,0.1,87.4,0.4,154.0,30.8,0.028888888888888853,30.8,5.1000000000000005,123.27111111111113
Martina Piemonte,1.0,0.0,9.0,65.0,42.0,0.0,0.0,6.0,0.0,0.0,4.0,0.6461538461538462,5,415,3,2,83.0,0.4,1.0,0.2,0.1111111111111111,74.0,6.0,1.2,2.0,0.4,83.0,0.6,80.0,16.0,0.07777777777777772,16.733333333333334,2.0,101.65555555555555
Martina Rosucci,0.0,0.0,1.0,115.0,96.0,0.0,6.0,4.0,0.0,0.0,1.0,0.8347826086956521,4,337,2,1,84.25,0.25,0.0,0.0,0.0,116.0,10.0,2.5,0.5,0.125,84.25,0.5,126.0,31.5,0.06388888888888888,31.5,4.875,120.56111111111112
Martyna Wiankowska,1.0,0.0,2.0,75.0,49.0,0.0,4.0,7.0,0.0,0.0,2.0,0.6533333333333333,3,250,1,1,83.33333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,77.0,11.0,3.6666666666666665,1.0,0.3333333333333333,83.33333333333333,0.3333333333333333,88.0,29.333333333333332,0.07407407407407407,31.5,7.0,121.75925925925925
