player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy
Kadidiatou Diani,7,4,51,428,302,0,12,8,1,0,19,0.705607476635514
Seol-Bin Jung,0,0,0,31,21,0,0,5,0,0,3,0.6774193548387096
Geum-Min Lee,3,1,26,482,365,0,15,7,0,0,17,0.7572614107883817
Sel-Gi Jang,0,0,4,344,256,0,6,28,0,0,4,0.7441860465116279
Gaëtane Thiney,0,2,7,143,95,0,1,0,0,0,6,0.6643356643356644
Yu-Mi Kang,0,0,0,13,5,0,0,0,0,0,0,0.38461538461538464
Chae-Rim Kang,0,0,3,51,36,0,2,2,0,0,5,0.7058823529411765
Valérie Gauvin,7,1,35,226,151,0,4,7,0,0,16,0.668141592920354
Eve Perisset,1,1,4,595,481,0,11,17,0,0,6,0.8084033613445378
Mi-Na Lee,0,0,4,57,48,0,1,2,0,0,1,0.8421052631578947
Min-Ji Yeo,1,0,9,46,37,0,2,0,0,0,4,0.8043478260869565
Onema Grace Geyoro,6,0,20,518,448,0,9,2,0,0,16,0.8648648648648649
Ugochi Desire Oparanozie,0,0,7,55,43,0,1,4,0,0,7,0.7818181818181819
Ngozi Sonia Okobi,0,0,2,110,73,0,2,7,0,0,2,0.6636363636363637
Kristine Minde,0,0,1,205,150,0,5,20,0,0,4,0.7317073170731707
Maria Thorisdottir,0,1,6,724,578,0,12,80,0,0,16,0.7983425414364641
Osinachi Marvis Ohale,1,0,5,231,163,0,4,31,0,0,2,0.7056277056277056
Halimatu Ibrahim Ayinde,0,0,5,166,121,0,8,8,0,0,7,0.7289156626506024
Francisca Ordega,1,0,11,172,106,0,4,4,0,0,21,0.6162790697674418
Ngozi Ebere,0,0,0,123,76,0,6,6,0,0,6,0.6178861788617886
Ingrid Hjelmseth,0,0,0,184,133,0,0,1,0,0,0,0.7228260869565217
Caroline Graham Hansen,5,1,36,492,317,0,2,5,0,0,9,0.6443089430894309
Vilde Bøe Risa,0,5,9,620,493,0,12,31,0,0,13,0.7951612903225806
Rita Chikwelu,0,0,1,86,52,0,6,3,0,0,8,0.6046511627906976
Ingrid Moe Wold,0,1,10,1359,1049,0,46,89,0,0,8,0.7718910963944077
Ingrid Syrstad Engen,1,0,10,643,504,0,27,41,0,0,21,0.7838258164852255
Tochukwu Oluehi,0,0,0,18,10,0,0,0,0,0,0,0.5555555555555556
Isabell Herlovsen,2,0,7,85,63,0,3,5,0,0,3,0.7411764705882353
Asisat Lamina Oshoala,2,0,15,92,60,0,1,2,1,0,11,0.6521739130434783
Faith Michael,0,0,0,9,8,0,0,4,0,0,0,0.8888888888888888
Onome Ebi,0,0,0,91,49,0,3,31,0,0,1,0.5384615384615384
Chinaza Uchendu,0,0,3,54,38,0,2,1,0,0,5,0.7037037037037037
Chidinma Nkeruka Okeke,0,1,1,139,91,0,7,18,0,0,2,0.6546762589928058
Uchenna Kanu,1,0,7,83,52,0,3,8,0,0,3,0.6265060240963856
Elise Thorsnes,0,0,1,38,29,0,1,0,0,0,2,0.7631578947368421
Frida Maanum,3,0,23,365,285,0,10,9,0,0,10,0.7808219178082192
Emilie Haavi,0,0,5,78,37,0,3,5,0,0,2,0.47435897435897434
Li Yang,0,0,6,47,32,0,0,3,0,0,5,0.6808510638297872
Rui Zhang,0,1,8,304,224,0,6,18,0,0,12,0.7368421052631579
Kathrin Julia Hendrich,0,2,2,735,629,0,9,34,0,0,5,0.85578231292517
Dzsenifer Marozsan,0,0,0,66,37,0,0,1,0,0,0,0.5606060606060606
Yuping Lin,0,0,2,135,92,0,4,42,0,0,2,0.6814814814814815
Marina Hegering,0,0,9,680,573,0,22,73,0,0,12,0.8426470588235294
Almuth Schult,0,0,0,222,151,0,0,0,0,0,0,0.6801801801801802
Sara Doorsoun-Khajeh,0,0,0,522,452,0,15,38,0,0,1,0.8659003831417624
Melanie Leupolz,6,0,28,1014,839,0,26,30,0,0,37,0.8274161735700197
Alexandra Popp,12,0,46,359,224,0,9,30,1,0,18,0.6239554317548747
Shanshan Liu,0,0,1,193,139,0,5,35,0,0,2,0.7202072538860104
Jiahui Lou,0,0,1,78,61,0,4,2,0,0,2,0.782051282051282
Carolin Simon,0,0,1,164,126,0,1,5,0,0,3,0.7682926829268293
Svenja Huth,0,3,19,574,434,0,15,18,0,0,10,0.7560975609756098
Peng Han,0,0,3,215,158,0,6,19,0,0,5,0.7348837209302326
Giulia Gwinn,1,2,16,624,470,0,24,30,0,0,9,0.7532051282051282
Sara Däbritz,3,1,35,527,417,0,5,10,0,0,22,0.7912713472485768
Shimeng Peng,0,0,0,91,42,0,0,0,0,0,0,0.46153846153846156
Haiyan Wu,0,0,0,154,116,0,7,48,0,0,5,0.7532467532467533
Shanshan Wang,0,0,7,220,155,0,6,30,0,0,5,0.7045454545454546
Yao Wei,0,0,2,158,117,0,4,26,0,0,6,0.740506329113924
Yasha Gu,0,0,2,110,62,0,2,11,0,0,6,0.5636363636363636
Ruyin Tan,0,0,0,27,14,0,1,4,0,0,2,0.5185185185185185
Lena Oberdorf,0,1,7,374,264,0,24,25,0,0,24,0.7058823529411765
Shuang Wang,2,0,11,204,143,0,3,1,0,0,11,0.7009803921568627
Lina Magull,5,2,25,404,317,0,9,7,1,0,8,0.7846534653465347
Duan Song,0,0,1,31,24,0,0,0,0,0,0,0.7741935483870968
Lea Schüller,5,0,19,141,100,0,3,6,0,0,6,0.7092198581560284
Thembi Kgatlana,4,2,31,120,81,0,3,2,0,0,17,0.675
Kholosa Biyana,0,0,7,199,128,0,2,13,0,0,15,0.6432160804020101
Janine van Wyk,0,0,1,220,148,0,15,41,0,0,1,0.6727272727272727
Lebogang Ramalepe,0,0,0,301,189,0,15,33,0,0,6,0.627906976744186
Virginia Torrecilla Reyes,0,1,5,206,149,0,3,9,0,0,9,0.7233009708737864
Ode Fulutudilu,0,0,0,21,15,0,1,0,0,0,2,0.7142857142857143
Marta Torrejón Moya,0,0,3,120,98,0,2,5,0,0,1,0.8166666666666667
Irene Paredes Hernandez,2,0,29,1610,1413,0,28,108,0,0,17,0.877639751552795
María Pilar León Cebrián,0,2,4,643,552,0,10,35,0,0,9,0.8584758942457231
Linda Maserame Motlhalo,1,1,6,299,221,0,15,10,0,0,1,0.7391304347826086
Marta Corredera Rueda,0,0,6,238,165,0,8,11,0,0,5,0.6932773109243697
Jennifer Hermoso Fuentes,6,2,38,669,527,0,5,5,0,0,12,0.7877428998505231
Nothando Vilakazi,0,0,2,75,50,0,0,10,0,0,4,0.6666666666666666
María Victoria Losada Gómez,0,0,1,42,35,0,0,2,0,0,2,0.8333333333333334
Refiloe Jane,0,0,1,125,86,0,7,9,0,0,3,0.688
Amanda Mthandi,0,0,0,18,9,0,3,1,0,0,1,0.5
Sandra Paños García-Villamil,0,0,0,196,142,0,0,0,0,0,0,0.7244897959183674
Amanda Sampedro Bustos,0,0,1,35,31,0,0,0,0,0,0,0.8857142857142857
Alexia Putellas Segura,3,5,30,717,597,0,8,11,0,0,7,0.8326359832635983
Andile Dlamini,0,0,0,81,54,0,0,0,0,0,0,0.6666666666666666
María Francesca Caldentey Oliver,4,4,39,1207,984,0,14,8,0,0,12,0.8152444076222038
Noko Matlou,0,0,1,129,81,0,6,49,0,0,3,0.627906976744186
Lucía García Córdoba,2,0,11,119,86,0,0,2,0,0,8,0.7226890756302521
Aitana Bonmati Conca,5,2,48,1088,938,0,7,8,0,0,11,0.8621323529411765
Busisiwe Ndimeni,0,0,1,34,26,0,2,1,0,0,1,0.7647058823529411
Jermaine Seoposenwe,0,1,4,111,62,0,4,11,0,0,1,0.5585585585585585
Nahikari García Pérez,0,0,6,59,46,0,0,0,0,0,1,0.7796610169491526
Leandra Smeda,0,0,0,18,13,0,1,2,0,0,1,0.7222222222222222
Emily Louise van Egmond,5,3,57,1545,1033,0,41,53,1,0,26,0.6686084142394823
Caitlin Jade Foord,13,7,62,698,511,0,11,6,0,0,29,0.7320916905444126
Alia Guagni,0,1,1,208,137,0,8,29,0,0,6,0.6586538461538461
Ellie Madison Carpenter,1,0,7,894,625,0,22,37,0,0,10,0.6991051454138703
Samantha May Kerr,34,9,159,914,589,0,14,17,0,0,16,0.6444201312910285
Clare Elizabeth Polkinghorne,0,0,9,268,198,0,12,36,0,0,3,0.7388059701492538
Tameka Yallop,1,0,7,100,70,0,5,9,0,0,5,0.7
Manuela Giugliano,0,3,12,600,436,0,18,15,0,0,12,0.7266666666666667
Valentina Cernoia,0,1,3,205,145,0,2,5,0,0,5,0.7073170731707317
Sara Gama,0,0,1,253,183,0,5,47,0,0,8,0.7233201581027668
Alanna Stephanie Kennedy,3,1,57,1665,1304,0,43,150,0,0,32,0.7831831831831831
Stephanie-Elise Catley,3,2,8,1080,819,0,12,58,0,0,12,0.7583333333333333
Chloe Logarzo,2,0,7,304,231,0,9,10,0,0,18,0.7598684210526315
Laura Giuliani,0,0,0,458,356,0,0,0,1,0,0,0.777292576419214
Aurora Galli,3,0,5,107,78,0,4,2,0,0,9,0.7289719626168224
Ilaria Mauro,0,0,2,26,18,0,0,0,0,0,4,0.6923076923076923
Cristiana Girelli,7,0,30,324,206,0,12,19,0,0,8,0.6358024691358025
Valentina Bergamaschi,1,0,12,202,133,0,10,5,0,0,6,0.6584158415841584
Lydia Grace Yilkari Williams,0,0,0,674,584,0,0,1,0,0,0,0.8664688427299704
Elena Linari,0,0,4,752,646,0,24,71,0,0,10,0.8590425531914894
Barbara Bonansea,3,1,29,289,164,0,7,13,0,0,15,0.5674740484429066
Hayley Emma Raso,10,3,64,841,541,0,27,21,0,0,62,0.643281807372176
Elisa Bartoli,0,0,1,289,225,0,9,18,0,0,7,0.7785467128027682
Daniela Sabatino,0,0,6,29,22,0,1,0,0,0,2,0.7586206896551724
Lisa De Vanna,0,0,1,36,24,0,3,0,0,0,5,0.6666666666666666
Katrina Gorry,1,4,19,685,486,0,14,18,0,0,21,0.7094890510948905
Valentina Giacinti,1,0,20,104,74,0,1,2,0,0,9,0.7115384615384616
Elise Kellond-Knight,1,0,4,158,118,0,2,5,0,0,3,0.7468354430379747
Miraildes Maciel Mota,0,0,0,99,79,0,3,10,0,0,5,0.797979797979798
Thaysa de Moraes Rosa Moreno,1,0,7,257,206,0,4,14,0,0,12,0.8015564202334631
Letícia Santos de Oliveira,0,0,1,139,100,0,4,13,0,0,9,0.7194244604316546
Deneisha Selena Blackwood,0,0,4,278,155,0,15,31,0,0,4,0.5575539568345323
Tamires Cássia Dias de Britto,0,0,2,523,381,0,12,24,0,0,5,0.7284894837476099
Andressa Alves da Silva,0,2,5,91,66,0,2,1,0,0,2,0.7252747252747253
Kathellen Sousa Feitoza,0,0,2,227,176,0,2,19,0,0,8,0.775330396475771
Havana Solaun,1,1,8,194,136,0,0,4,0,0,6,0.7010309278350515
Bárbara Micheline do Monte Barbosa,0,0,0,147,131,0,0,0,0,0,0,0.891156462585034
Beatriz Zaneratto João,1,0,13,97,62,0,1,1,0,0,5,0.6391752577319587
Dominique Bond-Flasza,0,0,1,38,25,0,1,1,0,0,1,0.6578947368421053
Débora Cristiane de Oliveira,7,4,52,532,357,0,23,5,0,0,9,0.6710526315789473
Monica Hickmann Alves,0,0,4,457,381,0,9,40,0,0,9,0.8336980306345733
Chantelle Swaby,0,0,1,174,112,0,13,32,0,0,5,0.6436781609195402
Khadija Monifa Shaw,0,1,19,135,73,0,0,15,0,0,8,0.5407407407407407
Trudi Sudan Carter,0,1,5,58,35,0,0,1,0,0,7,0.603448275862069
Sydney Schneider,0,0,0,61,38,0,0,0,1,0,0,0.6229508196721312
Cheyna Matthews,0,0,2,20,10,0,0,1,0,0,3,0.5
Cristiane Rozeira de Souza Silva,4,0,9,65,44,0,1,0,0,0,1,0.676923076923077
Konya Plummer,0,0,0,90,60,0,6,24,0,0,5,0.6666666666666666
Allyson Swaby,1,0,3,182,137,0,5,50,0,0,5,0.7527472527472527
Marlo Carmen Sweatman,0,0,0,53,39,0,0,2,0,0,3,0.7358490566037735
Geyse da Silva Ferreira,0,1,5,30,18,0,0,1,0,0,7,0.6
Jody Brown,0,0,2,103,77,0,3,6,0,0,2,0.7475728155339806
Ludmila da Silva,0,0,3,45,32,0,3,3,0,0,4,0.7111111111111111
Daiane Limeira Santos Silva,0,0,0,14,12,0,0,1,0,0,1,0.8571428571428571
Tiffany Cameron,0,0,1,74,48,0,4,8,0,0,2,0.6486486486486487
Chinyelu Asher,0,0,1,27,20,0,1,1,0,0,0,0.7407407407407407
Caroline Weir,8,4,45,999,852,0,23,11,1,0,12,0.8528528528528528
Lee Alexander,0,0,0,95,65,0,0,0,1,0,0,0.6842105263157895
Alex Greenwood,3,3,22,3301,2744,0,43,159,1,0,36,0.8312632535595275
Jill Scott,4,3,32,1087,841,0,28,39,0,0,26,0.7736890524379025
Lucy Bronze,6,8,56,3320,2607,0,70,121,0,0,47,0.7852409638554216
Nikita Parris,2,1,13,239,173,0,2,4,0,0,8,0.7238493723849372
Stephanie Houghton,3,2,23,1770,1564,0,6,114,0,0,6,0.8836158192090395
Rachel Corsie,1,1,8,806,657,0,5,71,0,0,8,0.815136476426799
Christie Murray,2,0,10,586,347,0,23,34,0,0,9,0.5921501706484642
Karen Bardsley,0,0,0,152,119,0,0,0,0,0,0,0.7828947368421053
Keira Walsh,3,4,23,2669,2284,0,43,41,0,0,32,0.855751217684526
Claire Emslie,4,4,37,497,337,0,15,9,0,0,14,0.6780684104627767
Ellen White,18,5,85,514,408,0,11,8,0,0,24,0.7937743190661478
Nicola Docherty,0,0,0,59,37,0,0,6,0,0,6,0.6271186440677966
Chloe Arthur,1,0,15,462,312,0,39,43,0,0,22,0.6753246753246753
Karen Julia Carney,0,1,2,38,25,0,0,0,0,0,0,0.6578947368421053
Georgia Stanway,11,2,100,1664,1391,0,39,48,0,0,70,0.8359375
Jessie Alexandra Fleming,1,0,8,586,480,0,17,1,0,0,8,0.8191126279863481
Kadeisha Buchanan,1,0,3,403,353,0,8,14,0,0,4,0.8759305210918115
Estelle Johnson,0,0,3,379,259,0,9,60,0,0,5,0.683377308707124
Janine Elizabeth Beckie,4,2,54,792,563,0,11,10,0,0,6,0.7108585858585859
Claudine Falonne Meffometou Tcheno,0,0,2,72,44,0,1,9,0,0,1,0.6111111111111112
Shelina Laura Zadorsky,0,1,6,1514,1215,0,35,130,0,0,24,0.8025099075297226
Raissa Feudjio Tchuanyo,0,1,4,153,101,0,6,9,0,0,8,0.6601307189542484
Christine Margaret Sinclair,1,1,29,508,361,0,10,10,0,0,7,0.7106299212598425
Ajara Nchout,2,0,5,93,63,0,7,1,0,0,10,0.6774193548387096
Yvonne Patrice Leuko,0,1,1,148,72,0,7,27,0,0,5,0.4864864864864865
Annette Ngo,0,0,0,90,42,0,0,0,0,0,1,0.4666666666666667
Sophie Schmidt,0,1,8,348,271,0,3,16,0,0,3,0.7787356321839081
Allysha Lyn Chapman,0,0,0,459,314,0,12,17,0,0,11,0.6840958605664488
Ashley Elizabeth Marie Lawrence,0,1,8,419,325,0,1,12,0,0,13,0.7756563245823389
Nichelle Patrice Prince,1,1,12,137,81,0,0,3,0,0,3,0.5912408759124088
Gabrielle Onguene,1,1,10,71,42,0,2,2,0,0,3,0.5915492957746479
Christine Manie,0,0,1,35,20,0,5,11,0,0,1,0.5714285714285714
Stephanie Lynn Marie Labbé,0,0,0,129,85,0,0,0,0,0,0,0.6589147286821705
Marlyse Bernadette Ngo Ndoumbouk,0,0,0,17,12,0,0,3,0,0,2,0.7058823529411765
Marie Aurelle Awona,0,0,0,76,48,0,2,32,0,0,5,0.631578947368421
Desiree Rose Marie Scott,0,0,3,440,368,0,10,9,0,0,4,0.8363636363636363
Jeannette Yango,0,0,3,126,88,0,4,4,0,0,8,0.6984126984126984
Henriette Akaba,0,0,1,12,6,0,0,0,0,0,1,0.5
Gaelle Enganamouit,0,0,6,46,21,0,3,7,0,0,4,0.45652173913043476
Deanne Cynthia Rose,0,0,1,18,12,0,0,0,0,0,2,0.6666666666666666
Charlène Iverna Meyong Menene,0,0,0,19,13,0,1,1,0,0,1,0.6842105263157895
Florencia Soledad Jaimes,0,0,3,69,43,0,1,2,0,0,8,0.6231884057971014
Estefanía Romina Banini Ruiz,0,0,8,350,267,0,9,7,0,0,5,0.7628571428571429
María Florencia Bonsegundo,1,0,10,183,117,0,6,2,0,0,11,0.639344262295082
Moeka Minami,0,0,0,436,372,0,7,17,0,0,3,0.8532110091743119
Virginia Gómez,0,0,0,34,17,0,1,12,0,0,0,0.5
Aya Sameshima,0,0,1,268,205,0,1,11,0,0,4,0.7649253731343284
Hina Sugita,0,0,7,359,290,0,7,16,0,0,8,0.807799442896936
Ayaka Yamashita,0,0,0,218,183,0,0,1,0,0,0,0.8394495412844036
Risa Shimizu,1,0,7,483,391,0,9,22,0,0,3,0.8095238095238095
Aldana Cometti,0,0,0,181,126,0,5,37,0,0,10,0.6961325966850829
Eliana Noemí Stábile,0,0,1,277,196,0,14,18,0,0,3,0.7075812274368231
Narumi Miura,0,0,2,190,157,0,2,6,0,0,3,0.8263157894736842
Agustina Barroso Basualdo,0,0,0,53,32,0,5,25,0,0,2,0.6037735849056604
Linda Ruth Bravo,0,0,0,80,58,0,1,11,0,0,3,0.725
Miriam Anahí Mayorga,0,0,0,118,89,0,5,16,0,0,4,0.7542372881355932
Saki Kumagai,0,0,3,501,455,0,7,40,0,0,5,0.908183632734531
Vanina Noemí Correa,0,0,0,131,85,0,0,0,0,0,0,0.648854961832061
Yuika Sugasawa,1,0,12,92,72,0,0,4,0,0,3,0.782608695652174
Yui Hasegawa,1,1,11,419,315,0,12,2,0,0,3,0.7517899761336515
Kumi Yokoyama,0,0,5,39,31,0,1,0,0,0,0,0.7948717948717948
Flavia Lorena Benítez,0,0,4,176,136,0,4,8,0,0,2,0.7727272727272727
Emi Nakajima,0,0,6,149,108,0,4,6,0,0,1,0.7248322147651006
Mana Iwabuchi,3,2,19,422,277,0,24,13,0,0,12,0.6563981042654028
Vanesa Santana,0,0,1,34,22,0,0,5,0,0,3,0.6470588235294118
Jun Endo,1,3,4,319,235,0,12,11,0,0,2,0.7366771159874608
Mariana Valeria Larroquette,0,0,9,90,52,0,3,8,0,0,5,0.5777777777777777
Mariela Del Carmen Coronel,0,0,1,5,5,0,0,1,0,0,0,1.0
Saori Takarada,0,0,1,8,5,0,0,0,0,0,0,0.625
Rosie White,0,0,6,133,80,0,4,4,0,0,11,0.6015037593984962
Catherine Joan Bott,0,0,5,264,166,0,6,10,0,0,3,0.6287878787878788
Sarah Gregorius,0,0,3,48,32,0,0,2,0,0,0,0.6666666666666666
Dominique Johanna Anna Petrone Janssen,1,1,9,1225,989,0,23,94,0,0,11,0.8073469387755102
Sherida Spitse,0,6,21,1150,922,0,22,50,0,0,18,0.8017391304347826
Lieke Martens,3,3,36,554,415,0,11,12,0,0,5,0.7490974729241877
Stephanie van der Gragt,4,1,11,803,682,0,17,94,0,0,12,0.8493150684931506
Abby Erceg,2,0,17,595,483,0,26,72,0,0,3,0.8117647058823529
Erin Nayler,0,0,0,112,53,0,0,0,0,0,0,0.4732142857142857
Elizabeth Doon Hassett,0,0,3,131,89,0,2,5,0,0,3,0.6793893129770993
Desiree van Lunteren,0,1,3,505,378,0,15,24,0,0,5,0.7485148514851485
Rebekah Ashley Stott,0,0,3,497,388,0,4,76,0,0,3,0.7806841046277666
Katie Bowen,0,0,8,599,446,0,13,30,0,0,4,0.7445742904841403
Sari van Veenendaal,0,0,0,184,132,0,0,0,0,0,0,0.717391304347826
Alexandra Riley,0,0,0,378,259,0,4,22,0,0,0,0.6851851851851852
Shanice van de Sanden,0,1,8,153,91,0,0,2,0,0,6,0.5947712418300654
Merel van Dongen,0,0,1,305,249,0,3,12,0,0,7,0.8163934426229508
Annalie Longo,0,0,2,79,51,0,2,2,0,0,6,0.6455696202531646
Paige Therese Satchell,0,0,1,5,3,0,0,1,0,0,1,0.6
Hannah Wilkinson,1,0,9,61,38,0,0,2,0,0,5,0.6229508196721312
Lineth Beerensteyn,2,1,28,182,132,0,6,5,0,0,6,0.7252747252747253
