player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate,goal_contribution,goal_contribution_per_match,shot_conversion_rate,attack_volume,defensive_actions,defensive_actions_per_match,discipline_score,discipline_per_match,availability_score,substitution_impact,actions_total,actions_per_match,injury_proxy_score,attack_index,defense_index,impact_score,availability_ratio,minutes_variability,absence_rate,fatigue_index,injury_risk_score,sentiment_compound,positive_ratio,negative_ratio,neutral_ratio,hype_score
Vincent Janssen,0.0,0.0,2.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,2,156,1,1,78.0,0.5,0.0,0.0,0.0,22.0,0.0,0.0,1.0,0.5,78.0,0.5,22.0,11.0,0.1333333333333333,11.0,-0.5,88.36666666666666,0.8666666666666667,0.0,0.9964726631393298,0.0156,0.1262628739966233,-0.022679999999999978,0.3,0.3,0.4,0.27732
Vincent Kompany,2.0,0.0,17.0,956.0,830.0,0.0,22.0,113.0,0.0,0.0,23.0,0.8682008368200836,19,1725,2,1,90.78947368421052,0.0526315789473684,2.0,0.1052631578947368,0.1176470588235294,973.0,135.0,7.105263157894737,11.5,0.6052631578947368,90.78947368421052,0.1052631578947368,1108.0,58.31578947368421,0.0,58.87925696594427,13.605263157894738,163.2739938080495,1.0087719298245614,0.0,0.9664902998236332,3.725131578947369,0.3151937373525222,0.05122000000000001,0.3,0.4,0.3,0.25121999999999994
Vincent Koziello,3.0,6.0,14.0,1758.0,1585.0,0.0,25.0,18.0,2.0,0.0,62.0,0.9015927189988624,35,2913,3,17,83.22857142857143,0.4857142857142857,9.0,0.2571428571428571,0.2142857142857142,1772.0,43.0,1.2285714285714286,33.0,0.9428571428571428,83.22857142857143,0.0857142857142857,1815.0,51.85714285714285,0.0752380952380952,53.01428571428571,1.5142857142857145,137.68190476190478,0.9247619047619048,0.0,0.9382716049382716,0.9055857142857144,0.2108584502898662,-0.03975,0.1,0.2,0.7,-0.03975
Vincent Laurini,1.0,0.0,3.0,1132.0,951.0,0.0,30.0,72.0,0.0,0.0,23.0,0.8401060070671378,25,2067,1,7,82.68,0.28,1.0,0.04,0.3333333333333333,1135.0,102.0,4.08,11.5,0.46,82.68,0.04,1237.0,49.48,0.0813333333333333,50.56,7.7,140.85866666666666,0.9186666666666666,0.0,0.9559082892416226,2.2467,0.2435422339875093,0.06909000000000001,0.3,0.1,0.6,0.56909
Vincent Le Goff,0.0,0.0,7.0,1394.0,1143.0,0.0,37.0,52.0,0.0,0.0,21.0,0.8199426111908178,30,2706,8,2,90.2,0.0666666666666666,0.0,0.0,0.0,1401.0,89.0,2.966666666666667,10.5,0.35,90.2,0.2666666666666666,1490.0,49.66666666666666,0.0,49.66666666666666,5.583333333333334,145.45,1.002222222222222,0.0,0.9470899470899472,1.7539333333333331,0.1586604872537741,-0.18939999999999999,0.2,0.5,0.3,-0.2894
Vincent Manceau,0.0,1.0,6.0,1204.0,905.0,0.0,36.0,72.0,0.0,0.0,15.0,0.7516611295681063,27,2424,0,1,89.77777777777777,0.037037037037037,1.0,0.037037037037037,0.0,1210.0,108.0,4.0,7.5,0.2777777777777778,89.77777777777777,0.0,1318.0,48.81481481481482,0.0024691358024691,48.88888888888889,7.722222222222222,146.3864197530864,0.9975308641975308,0.0,0.9523809523809524,2.2424,0.1844307206203182,0.14087,0.7,0.2,0.1,1.34087
Vincent Marchetti,0.0,0.0,4.0,62.0,52.0,0.0,2.0,4.0,1.0,0.0,5.0,0.8387096774193549,2,179,0,0,89.5,0.0,0.0,0.0,0.0,66.0,6.0,3.0,3.5,1.75,89.5,0.0,72.0,36.0,0.0055555555555555,36.0,4.25,129.74444444444444,0.9944444444444444,0.0,0.9964726631393298,1.5179,0.232836385328272,-0.06921999999999999,0.1,0.3,0.6,-0.16921999999999998
Vincent Pajot,1.0,1.0,24.0,894.0,743.0,0.0,31.0,53.0,0.0,0.0,43.0,0.831096196868009,29,2549,9,3,87.89655172413794,0.1034482758620689,2.0,0.0689655172413793,0.0416666666666666,918.0,84.0,2.896551724137931,21.5,0.7413793103448276,87.89655172413794,0.3103448275862069,1002.0,34.55172413793103,0.0233716475095785,34.814655172413794,5.051724137931035,127.73955938697318,0.9766283524904216,0.0,0.9488536155202822,1.7031758620689654,0.1914802202279288,-0.026360000000000005,0.2,0.2,0.6,0.17364000000000002
Vincent Paté Aboubakar,2.0,1.0,6.0,37.0,24.0,0.0,0.0,5.0,0.0,0.0,3.0,0.6486486486486487,4,375,3,0,93.75,0.0,3.0,0.75,0.3333333333333333,43.0,5.0,1.25,1.5,0.375,93.75,0.75,48.0,12.0,0.0,14.5,2.125,110.375,1.0416666666666667,0.0,0.9929453262786596,0.6625,0.0732328466702848,-0.14454999999999998,0.2,0.5,0.3,-0.24454999999999996
Vincent Sierro,0.0,0.0,1.0,34.0,23.0,0.0,1.0,2.0,0.0,0.0,2.0,0.6764705882352942,5,491,5,0,98.2,0.0,0.0,0.0,0.0,35.0,3.0,0.6,1.0,0.2,98.2,1.0,38.0,7.6,0.0,7.6,1.0,106.8,1.0911111111111111,0.0,0.9911816578483246,0.3490999999999999,0.0384570349894223,-0.20176,0.1,0.5,0.4,-0.50176
Vincenzo Grifo,0.0,1.0,0.0,50.0,34.0,0.0,2.0,2.0,0.0,0.0,1.0,0.68,2,140,0,2,70.0,1.0,1.0,0.5,0.0,50.0,4.0,2.0,0.5,0.25,70.0,0.0,54.0,27.0,0.2222222222222222,28.0,3.75,101.52777777777776,0.7777777777777778,0.0,0.9964726631393298,1.014,0.2634135612690687,0.04763,0.2,0.0,0.8,0.44763000000000003
Vincenzo Renato Rennella,1.0,0.0,5.0,59.0,35.0,0.0,0.0,2.0,0.0,0.0,8.0,0.5932203389830508,6,490,4,2,81.66666666666667,0.3333333333333333,1.0,0.1666666666666666,0.2,64.0,2.0,0.3333333333333333,4.0,0.6666666666666666,81.66666666666667,0.6666666666666666,66.0,11.0,0.0925925925925925,11.933333333333334,0.0,93.5074074074074,0.9074074074074074,0.0,0.9894179894179894,0.2156666666666666,0.1228393020364741,-0.12127000000000002,0.1,0.4,0.5,-0.32127000000000006
Vincy Barretto,2.0,0.0,9.0,109.0,73.0,0.0,8.0,1.0,0.0,0.0,8.0,0.6697247706422018,17,1451,12,5,85.3529411764706,0.2941176470588235,2.0,0.1176470588235294,0.2222222222222222,118.0,9.0,0.5294117647058824,4.0,0.2352941176470588,85.3529411764706,0.7058823529411765,127.0,7.470588235294118,0.0516339869281046,8.372549019607844,0.8235294117647058,94.49738562091504,0.9483660130718954,0.0,0.9700176366843034,0.4098058823529412,0.0945300598565858,-0.12772999999999998,0.1,0.5,0.4,-0.42772999999999994
Vinit Rai Chamling,0.0,0.0,4.0,441.0,358.0,0.0,18.0,20.0,0.0,0.0,21.0,0.8117913832199547,17,1408,9,5,82.82352941176471,0.2941176470588235,0.0,0.0,0.0,445.0,38.0,2.235294117647059,10.5,0.6176470588235294,82.82352941176471,0.5294117647058824,483.0,28.41176470588235,0.0797385620915033,28.41176470588235,3.852941176470588,115.00849673202616,0.9202614379084968,0.0,0.9700176366843034,1.2584470588235297,0.1861834964701191,0.08180000000000001,0.4,0.2,0.4,0.6818000000000001
Vinícius José Paixão de Oliveira Júnior,4.0,2.0,17.0,268.0,204.0,0.0,2.0,1.0,1.0,0.0,9.0,0.7611940298507462,10,809,0,5,80.9,0.5,6.0,0.6,0.2352941176470588,285.0,3.0,0.3,5.5,0.55,80.9,0.0,288.0,28.8,0.1011111111111111,30.705882352941178,0.0499999999999999,111.55477124183008,0.8988888888888888,0.0,0.982363315696649,0.2309,0.1405645017096762,-0.15807,0.1,0.6,0.3,-0.55807
Viola Calligaris,0.0,0.0,0.0,310.0,238.0,0.0,15.0,28.0,0.0,0.0,9.0,0.7677419354838709,9,845,2,0,93.88888888888889,0.0,0.0,0.0,0.0,310.0,43.0,4.777777777777778,4.5,0.5,93.88888888888889,0.2222222222222222,353.0,39.22222222222222,0.0,39.22222222222222,9.055555555555555,142.16666666666666,1.0432098765432098,0.0,0.9841269841269842,2.4733888888888886,0.2110749994857521,-0.0011399999999999965,0.1,0.2,0.7,-0.0011399999999999965
Virgil van Dijk,3.0,0.0,39.0,2171.0,1866.0,0.0,79.0,359.0,1.0,0.0,49.0,0.8595117457392907,46,4290,0,0,93.2608695652174,0.0,3.0,0.0652173913043478,0.0769230769230769,2210.0,438.0,9.521739130434783,25.5,0.5543478260869565,93.2608695652174,0.0,2648.0,57.56521739130435,0.0,57.92642140468228,18.48913043478261,169.6764214046823,1.036231884057971,1.4210854715202004e-14,0.9188712522045857,5.189869565217392,0.4083678131629985,0.03444000000000001,0.5,0.3,0.2,0.73444
Virginia Gómez,0.0,0.0,0.0,34.0,17.0,0.0,1.0,12.0,0.0,0.0,0.0,0.5,1,93,0,0,93.0,0.0,0.0,0.0,0.0,34.0,13.0,13.0,0.0,0.0,93.0,0.0,47.0,47.0,0.0,47.0,26.0,166.0,1.0333333333333334,0.0,0.998236331569665,6.5093,0.4628444075944118,-0.14573999999999998,0.1,0.5,0.4,-0.44573999999999997
Virginia Torrecilla Reyes,0.0,1.0,5.0,206.0,149.0,0.0,3.0,9.0,0.0,0.0,9.0,0.7233009708737864,4,361,0,1,90.25,0.25,1.0,0.25,0.0,211.0,12.0,3.0,4.5,1.125,90.25,0.0,223.0,55.75,0.0,56.25,4.875,151.375,1.0027777777777778,0.0,0.9929453262786596,1.5361,0.224440696149154,-0.014629999999999994,0.2,0.3,0.5,0.08537000000000004
Visar Musliu,0.0,0.0,1.0,110.0,99.0,0.0,7.0,12.0,0.0,0.0,5.0,0.9,3,270,0,1,90.0,0.3333333333333333,0.0,0.0,0.0,111.0,19.0,6.333333333333333,2.5,0.8333333333333334,90.0,0.0,130.0,43.333333333333336,0.0,43.333333333333336,11.833333333333332,145.16666666666669,1.0,0.0,0.9947089947089948,3.1936666666666667,0.3335648767150165,0.0019400000000000083,0.2,0.2,0.6,0.20194
Vishal Kaith,0.0,0.0,0.0,245.0,161.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6571428571428571,9,841,0,0,93.44444444444444,0.0,0.0,0.0,0.0,245.0,0.0,0.0,0.5,0.0555555555555555,93.44444444444444,0.0,245.0,27.22222222222222,0.0,27.22222222222222,-0.0555555555555555,120.61111111111111,1.0382716049382716,0.0,0.9841269841269842,0.0841,0.009303138810521,-0.20957999999999996,0.1,0.6,0.3,-0.6095799999999999
Vitalii Mykolenko,0.0,0.0,0.0,229.0,191.0,0.0,12.0,9.0,0.0,0.0,1.0,0.834061135371179,5,416,0,2,83.2,0.4,0.0,0.0,0.0,229.0,21.0,4.2,0.5,0.1,83.2,0.0,250.0,50.0,0.0755555555555556,50.0,8.3,141.42444444444445,0.9244444444444444,0.0,0.9911816578483246,2.1416,0.2266915193412564,-0.11903,0.1,0.5,0.4,-0.41903
Vitezslav Jaros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,83,0,0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,83.0,0.0,0.0,0.0,0.0777777777777777,0.0,-1.0,81.92222222222222,0.9222222222222224,0.0,0.998236331569665,0.0083,0.0822298102346394,-0.062380000000000005,0.0,0.2,0.8,-0.26238
Vito Mannone,0.0,0.0,0.0,633.0,277.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4375987361769352,19,1760,0,0,92.63157894736842,0.0,0.0,0.0,0.0,633.0,0.0,0.0,2.0,0.1052631578947368,92.63157894736842,0.0,633.0,33.31578947368421,0.0,33.31578947368421,-0.1052631578947368,125.84210526315788,1.0292397660818713,0.0,0.9664902998236332,0.176,0.0193861021838335,-0.17167,0.1,0.5,0.4,-0.47167
Vitomir Dimitrijević,0.0,0.0,0.0,29.0,26.0,0.0,0.0,1.0,0.0,0.0,1.0,0.896551724137931,1,90,1,0,90.0,0.0,0.0,0.0,0.0,29.0,1.0,1.0,0.5,0.5,90.0,1.0,30.0,30.0,0.0,30.0,1.5,121.5,1.0,0.0,0.998236331569665,0.509,0.0712035456201116,-0.17838,0.1,0.6,0.3,-0.57838
Vitor Machado Ferreira,1.0,3.0,35.0,2035.0,1889.0,0.0,39.0,19.0,0.0,0.0,28.0,0.9282555282555284,37,3033,7,22,81.97297297297297,0.5945945945945946,4.0,0.1081081081081081,0.0285714285714285,2070.0,58.0,1.5675675675675675,14.0,0.3783783783783784,81.97297297297297,0.1891891891891892,2128.0,57.51351351351352,0.0891891891891891,57.815444015444015,2.756756756756757,142.45598455598454,0.9108108108108108,0.0,0.9347442680776016,1.087083783783784,0.2010809296933624,0.034880000000000015,0.3,0.2,0.5,0.43488
Vitorino Gabriel Pacheco Antunes,0.0,0.0,4.0,84.0,48.0,0.0,5.0,6.0,1.0,0.0,2.0,0.5714285714285714,3,273,0,0,91.0,0.0,0.0,0.0,0.0,88.0,11.0,3.6666666666666665,2.0,0.6666666666666666,91.0,0.0,99.0,33.0,0.0,33.0,6.666666666666666,130.66666666666666,1.011111111111111,0.0,0.9947089947089948,1.8606333333333331,0.1793118889351272,0.004769999999999999,0.1,0.1,0.8,0.10477
Vitorino Hilton da Silva,1.0,1.0,23.0,1597.0,1176.0,0.0,61.0,193.0,1.0,0.0,31.0,0.736380713838447,36,3235,0,1,89.86111111111111,0.0277777777777777,2.0,0.0555555555555555,0.0434782608695652,1620.0,254.0,7.055555555555555,16.5,0.4583333333333333,89.86111111111111,0.0,1874.0,52.05555555555556,0.0015432098765432,52.29710144927537,13.652777777777777,155.80944712828773,0.9984567901234568,0.0,0.9365079365079364,3.851277777777778,0.3103942760085015,-0.010139999999999993,0.2,0.3,0.5,0.08986000000000004
Vivaldo Borges dos Santos Neto,0.0,0.0,1.0,84.0,71.0,0.0,3.0,3.0,0.0,0.0,0.0,0.8452380952380952,2,175,0,1,87.5,0.5,0.0,0.0,0.0,85.0,6.0,3.0,0.0,0.0,87.5,0.0,91.0,45.5,0.0277777777777777,45.5,6.0,138.97222222222223,0.9722222222222222,0.0,0.9964726631393298,1.5175,0.1825698467225008,-0.19039,0.0,0.4,0.6,-0.59039
Viviane Asseyi,0.0,0.0,3.0,74.0,52.0,0.0,1.0,1.0,0.0,0.0,6.0,0.7027027027027027,4,369,3,1,92.25,0.25,0.0,0.0,0.0,77.0,2.0,0.5,3.0,0.75,92.25,0.75,79.0,19.75,0.0,19.75,0.25,112.25,1.025,0.0,0.9929453262786596,0.2869,0.1087918973529686,-0.10962000000000001,0.1,0.4,0.5,-0.30962
Vivianne Miedema,22.0,5.0,147.0,909.0,688.0,0.0,7.0,20.0,0.0,0.0,28.0,0.7568756875687569,34,3097,1,6,91.08823529411764,0.1764705882352941,27.0,0.7941176470588235,0.1496598639455782,1056.0,27.0,0.7941176470588235,14.0,0.4117647058823529,91.08823529411764,0.0294117647058823,1083.0,31.852941176470587,0.0,33.89015606242497,1.176470588235294,126.15486194477792,1.0120915032679738,1.4210854715202004e-14,0.9400352733686068,0.7067588235294118,0.1041326724030988,-0.04638,0.2,0.3,0.5,0.053620000000000036
Vlad Iulian Chiricheș,1.0,0.0,5.0,501.0,465.0,0.0,10.0,34.0,0.0,0.0,10.0,0.9281437125748504,8,703,0,1,87.875,0.125,1.0,0.125,0.2,506.0,44.0,5.5,5.0,0.625,87.875,0.0,550.0,68.75,0.0236111111111111,69.6,10.375,167.82638888888889,0.9763888888888888,0.0,0.9858906525573192,2.8203,0.2658400198737007,-0.03157,0.3,0.2,0.5,0.36843
Vladan Kujović,0.0,0.0,0.0,27.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1,90,0,0,90.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,90.0,0.0,27.0,27.0,0.0,27.0,0.0,117.0,1.0,0.0,0.998236331569665,0.009,0.0,0.07093,0.4,0.4,0.2,0.47093
Vladimir Granat,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1666666666666666,1,111,1,0,111.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,111.0,1.0,8.0,8.0,0.0,8.0,4.0,123.0,1.2333333333333334,0.0,0.998236331569665,1.0111,0.0713530730659139,-0.2258,0.1,0.5,0.4,-0.5258
Vladimir Hagara,0.0,0.0,4.0,45.0,41.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9111111111111112,1,90,0,0,90.0,0.0,0.0,0.0,0.0,49.0,2.0,2.0,0.0,0.0,90.0,0.0,51.0,51.0,0.0,51.0,4.0,145.0,1.0,0.0,0.998236331569665,1.009,0.0712035456201116,-0.09149000000000002,0.1,0.5,0.4,-0.39149
Vladimir Koman Jr.,3.0,1.0,20.0,946.0,736.0,0.0,20.0,10.0,0.0,0.0,14.0,0.7780126849894292,17,1350,0,8,79.41176470588235,0.4705882352941176,4.0,0.2352941176470588,0.15,966.0,30.0,1.7647058823529411,7.0,0.4117647058823529,79.41176470588235,0.0,996.0,58.588235294117645,0.1176470588235294,59.50882352941176,3.117647058823529,141.9205882352941,0.8823529411764706,0.0,0.9700176366843034,1.0173529411764706,0.18488628886841,-0.017339999999999994,0.4,0.2,0.4,0.5826600000000001
Vladimir Manchev,0.0,0.0,2.0,13.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,1,63,0,1,63.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,63.0,0.0,15.0,15.0,0.3,15.0,0.0,77.7,0.7,0.0,0.998236331569665,0.0063,0.184936969039116,-0.04055999999999999,0.2,0.3,0.5,0.05944000000000004
Vladimir Mikhalevsky,0.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,1,84,1,0,84.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,84.0,1.0,9.0,9.0,0.0666666666666666,9.0,-1.0,91.93333333333334,0.9333333333333332,0.0,0.998236331569665,0.0084,0.0806546295754211,0.00489,0.1,0.2,0.7,0.00489
Vladimir Smicer,2.0,0.0,4.0,63.0,51.0,0.0,1.0,1.0,0.0,0.0,4.0,0.8095238095238095,2,166,1,1,83.0,0.5,2.0,1.0,0.5,67.0,2.0,1.0,2.0,1.0,83.0,0.5,69.0,34.5,0.0777777777777777,38.0,1.0,121.92222222222222,0.9222222222222224,0.0,0.9964726631393298,0.5166,0.1896261180934538,-0.15983999999999998,0.1,0.4,0.5,-0.35984
Vladimir Stojković,0.0,0.0,0.0,112.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5803571428571429,4,371,0,0,92.75,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,92.75,0.0,112.0,28.0,0.0,28.0,0.0,120.75,1.0305555555555554,0.0,0.9929453262786596,0.0371,0.0020008196319251,-0.09968000000000002,0.1,0.3,0.6,-0.19968
Vladimír Coufal,0.0,3.0,3.0,479.0,344.0,0.0,26.0,27.0,0.0,0.0,6.0,0.7181628392484343,8,742,0,0,92.75,0.0,3.0,0.375,0.0,482.0,53.0,6.625,3.0,0.375,92.75,0.0,535.0,66.875,0.0,67.625,12.875,173.25,1.0305555555555554,0.0,0.9858906525573192,3.3867,0.2672055456485931,-0.07696,0.1,0.3,0.6,-0.17695999999999998
Vladimír Darida,5.0,2.0,43.0,1833.0,1447.0,0.0,19.0,34.0,0.0,0.0,67.0,0.7894162575013639,35,2994,2,15,85.54285714285714,0.4285714285714285,7.0,0.2,0.1162790697674418,1876.0,53.0,1.5142857142857142,33.5,0.9571428571428572,85.54285714285714,0.0571428571428571,1929.0,55.114285714285714,0.0495238095238095,55.86312292358804,2.071428571428571,143.42788482834993,0.9504761904761904,0.0,0.9382716049382716,1.056542857142857,0.2108248829040739,-0.11699000000000001,0.1,0.4,0.5,-0.31699
Vladimír Weiss,0.0,0.0,4.0,59.0,45.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7627118644067796,4,320,2,1,80.0,0.25,0.0,0.0,0.0,63.0,1.0,0.25,0.5,0.125,80.0,0.5,64.0,16.0,0.1111111111111111,16.0,0.375,96.26388888888889,0.8888888888888888,0.0,0.9929453262786596,0.157,0.0708633509021489,-0.12099,0.2,0.5,0.3,-0.22098999999999996
Vladlen Yurchenko,1.0,0.0,5.0,156.0,124.0,0.0,9.0,5.0,0.0,0.0,9.0,0.7948717948717948,7,602,4,3,86.0,0.4285714285714285,1.0,0.1428571428571428,0.2,161.0,14.0,2.0,4.5,0.6428571428571429,86.0,0.5714285714285714,175.0,25.0,0.0444444444444444,25.88571428571429,3.357142857142857,115.1984126984127,0.9555555555555556,0.0,0.9876543209876544,1.0602,0.1879836896411499,-0.07350000000000001,0.1,0.3,0.6,-0.1735
Vladyslav Vanat,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,91,1,0,91.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,91.0,1.0,2.0,2.0,0.0,2.0,0.0,93.0,1.011111111111111,0.0,0.998236331569665,0.0091,7.120354562011125e-06,-0.14516,0.1,0.3,0.6,-0.24516
Vlatko Stojanovski,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,93,1,0,93.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,93.0,1.0,3.0,3.0,0.0,3.0,0.0,96.0,1.0333333333333334,0.0,0.998236331569665,0.0093,2.13610636860335e-05,-0.03082999999999998,0.3,0.3,0.4,0.26917
Volodymyr Brazhko,0.0,0.0,2.0,85.0,73.0,0.0,3.0,2.0,0.0,0.0,2.0,0.8588235294117647,3,246,1,2,82.0,0.6666666666666666,0.0,0.0,0.0,87.0,5.0,1.6666666666666667,1.0,0.3333333333333333,82.0,0.3333333333333333,92.0,30.666666666666668,0.0888888888888889,30.666666666666668,3.0,115.57777777777778,0.9111111111111112,0.0,0.9947089947089948,0.8579333333333333,0.191778047472195,-0.14453,0.2,0.4,0.4,-0.14453
Vratislav Greško,0.0,0.0,0.0,39.0,19.0,0.0,2.0,1.0,0.0,0.0,1.0,0.4871794871794871,2,137,1,1,68.5,0.5,0.0,0.0,0.0,39.0,3.0,1.5,0.5,0.25,68.5,0.5,42.0,21.0,0.2388888888888889,21.0,2.75,92.0111111111111,0.7611111111111111,0.0,0.9964726631393298,0.7637,0.1767612197009134,0.05251999999999999,0.3,0.2,0.5,0.45252
Vurnon Anita,1.0,3.0,8.0,1134.0,864.0,0.0,39.0,59.0,0.0,0.0,34.0,0.7619047619047619,28,2346,4,10,83.78571428571429,0.3571428571428571,4.0,0.1428571428571428,0.125,1142.0,98.0,3.5,17.0,0.6071428571428571,83.78571428571429,0.1428571428571428,1240.0,44.285714285714285,0.069047619047619,44.94642857142857,6.392857142857143,135.0559523809524,0.930952380952381,0.0,0.9506172839506172,1.9846,0.2445929948821603,0.19751000000000002,0.6,0.1,0.3,1.29751
Vyacheslav Karavaev,0.0,0.0,0.0,66.0,45.0,0.0,1.0,3.0,0.0,0.0,0.0,0.6818181818181818,3,275,3,0,91.66666666666669,0.0,0.0,0.0,0.0,66.0,4.0,1.3333333333333333,0.0,0.0,91.66666666666669,1.0,70.0,23.33333333333333,0.0,23.33333333333333,2.6666666666666665,117.66666666666669,1.0185185185185186,1.4210854715202004e-14,0.9947089947089948,0.6941666666666666,0.0487862960073813,-0.018209999999999997,0.2,0.2,0.6,0.18179
Vyan Sampson,0.0,0.0,2.0,103.0,70.0,0.0,7.0,11.0,0.0,0.0,1.0,0.6796116504854369,4,357,0,1,89.25,0.25,0.0,0.0,0.0,105.0,18.0,4.5,0.5,0.125,89.25,0.0,123.0,30.75,0.0083333333333333,30.75,8.875,128.86666666666667,0.9916666666666668,0.0,0.9929453262786596,2.2857,0.2077980540862132,-0.05842000000000001,0.2,0.4,0.4,-0.05842000000000001
Václav Kadlec,0.0,0.0,2.0,15.0,13.0,0.0,1.0,0.0,0.0,0.0,5.0,0.8666666666666667,5,360,3,2,72.0,0.4,0.0,0.0,0.0,17.0,1.0,0.2,2.5,0.5,72.0,0.6,18.0,3.6,0.1999999999999999,3.6,-0.0999999999999999,75.3,0.8,0.0,0.9911816578483246,0.136,0.130088877847944,-0.18680999999999998,0.0,0.5,0.5,-0.6868099999999999
Václav Černý,0.0,0.0,2.0,34.0,26.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7647058823529411,1,54,0,1,54.0,1.0,0.0,0.0,0.0,36.0,1.0,1.0,0.5,0.5,54.0,0.0,37.0,37.0,0.4,37.0,1.5,92.1,0.6,0.0,0.998236331569665,0.5054,0.270317140592192,-0.03299,0.3,0.3,0.4,0.26700999999999997
Vágner Silva de Souza,4.0,0.0,25.0,201.0,139.0,0.0,1.0,14.0,1.0,0.0,9.0,0.6915422885572139,12,990,3,7,82.5,0.5833333333333334,4.0,0.3333333333333333,0.16,226.0,15.0,1.25,5.5,0.4583333333333333,82.5,0.25,241.0,20.08333333333333,0.0833333333333333,21.23,2.0416666666666665,105.68833333333332,0.9166666666666666,0.0,0.9788359788359788,0.724,0.1784835543544132,-0.08510999999999999,0.1,0.3,0.6,-0.18510999999999997
Víctor Alejandro Dávila Zavala,0.0,0.0,5.0,60.0,40.0,0.0,0.0,5.0,0.0,0.0,4.0,0.6666666666666666,3,233,0,2,77.66666666666667,0.6666666666666666,0.0,0.0,0.0,65.0,5.0,1.6666666666666667,2.0,0.6666666666666666,77.66666666666667,0.0,70.0,23.33333333333333,0.137037037037037,23.33333333333333,2.666666666666667,103.52962962962964,0.8629629629629629,0.0,0.9947089947089948,0.8566333333333334,0.2222766357959738,-0.08523,0.1,0.2,0.7,-0.08523
Víctor Camarasa Ferrando,2.0,3.0,28.0,1192.0,996.0,0.0,39.0,38.0,2.0,0.0,45.0,0.8355704697986577,39,3362,15,12,86.2051282051282,0.3076923076923077,5.0,0.1282051282051282,0.0714285714285714,1220.0,77.0,1.9743589743589745,24.5,0.6282051282051282,86.2051282051282,0.3846153846153846,1297.0,33.256410256410255,0.0421652421652422,33.727106227106226,3.3205128205128207,123.210582010582,0.9578347578347578,0.0,0.9312169312169312,1.3233794871794873,0.1881411083061106,-0.13089,0.2,0.5,0.3,-0.23088999999999998
Víctor Campuzano Bonilla,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,94,1,0,94.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,94.0,1.0,3.0,3.0,0.0,3.0,0.0,97.0,1.0444444444444445,0.0,0.998236331569665,0.0094,2.848141824804462e-05,-0.005519999999999997,0.3,0.3,0.4,0.29447999999999996
Víctor Casadesús Castaño,4.0,2.0,15.0,550.0,382.0,0.0,13.0,11.0,1.0,0.0,39.0,0.6945454545454546,32,2794,19,6,87.3125,0.1875,6.0,0.1875,0.2666666666666666,565.0,24.0,0.75,20.5,0.640625,87.3125,0.59375,589.0,18.40625,0.0298611111111111,19.58125,0.859375,107.72326388888888,0.9701388888888888,0.0,0.9435626102292768,0.6544000000000001,0.1225233033381804,-0.05761000000000001,0.1,0.3,0.6,-0.15760999999999997
Víctor David Díaz Miguel,0.0,0.0,0.0,126.0,87.0,0.0,7.0,13.0,0.0,0.0,5.0,0.6904761904761905,4,359,0,0,89.75,0.0,0.0,0.0,0.0,126.0,20.0,5.0,2.5,0.625,89.75,0.0,146.0,36.5,0.0027777777777777,36.5,9.375,135.62222222222223,0.9972222222222222,0.0,0.9929453262786596,2.5359,0.224822030693475,-0.04307999999999999,0.1,0.1,0.8,0.05692000000000001
