player_name,goals,assists,shots,passes,successful_passes,tackles,interceptions,clearances,yellow_cards,red_cards,fouls,pass_accuracy,matches_played,total_minutes,sub_on,sub_off,minutes_per_match,early_sub_rate
Jean Eudès Aholou,0.0,0.0,0.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1,94,1,0,94.0,0.0
Jean Lucas de Souza Oliveira,0.0,0.0,0.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7692307692307693,2,183,2,0,91.5,0.0
Jean Marie Dongou Tsafack,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,93,1,0,93.0,0.0
Jean Michaël Seri,3.0,6.0,53.0,3021.0,2602.0,0.0,38.0,32.0,0.0,0.0,40.0,0.8613042039059914,42,3717,3,14,88.5,0.3333333333333333
Jean Mota Oliveira de Sousa,0.0,0.0,1.0,39.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,1,95,1,0,95.0,0.0
Jean Pierre Nsamé,0.0,0.0,1.0,22.0,15.0,0.0,0.0,2.0,0.0,0.0,4.0,0.6818181818181818,5,455,5,0,91.0,0.0
Jean Thierry Lazare Amani,0.0,0.0,1.0,11.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7272727272727273,2,185,2,0,92.5,0.0
Jean Vincent,0.0,0.0,1.0,38.0,27.0,0.0,2.0,2.0,0.0,0.0,3.0,0.7105263157894737,1,90,0,0,90.0,0.0
Jean-Armel Kana-Biyik,2.0,0.0,9.0,690.0,590.0,0.0,20.0,91.0,0.0,0.0,12.0,0.855072463768116,19,1592,1,3,83.78947368421052,0.1578947368421052
Jean-Charles Castelletto,2.0,1.0,6.0,401.0,332.0,0.0,19.0,38.0,0.0,0.0,10.0,0.827930174563591,10,908,0,1,90.8,0.1
Jean-Christophe Bahebeck,1.0,0.0,27.0,268.0,171.0,0.0,5.0,7.0,0.0,0.0,13.0,0.6380597014925373,15,1097,5,10,73.13333333333334,0.6666666666666666
Jean-Clair Todibo,0.0,0.0,1.0,169.0,155.0,0.0,10.0,12.0,0.0,0.0,3.0,0.9171597633136096,4,342,0,1,85.5,0.25
Jean-Claude Billong,0.0,0.0,0.0,24.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8333333333333334,1,89,0,1,89.0,1.0
Jean-Daniel Akpa Akpro,1.0,4.0,20.0,1152.0,842.0,0.0,42.0,43.0,2.0,0.0,68.0,0.7309027777777778,33,2899,4,6,87.84848484848484,0.1818181818181818
Jean-Eric Maxim Choupo-Moting,7.0,2.0,53.0,804.0,579.0,0.0,20.0,25.0,0.0,0.0,47.0,0.7201492537313433,33,2806,9,8,85.03030303030303,0.2424242424242424
Jean-Jacques Marcel,0.0,0.0,0.0,28.0,18.0,0.0,1.0,4.0,0.0,0.0,0.0,0.6428571428571429,1,89,0,0,89.0,0.0
Jean-Kevin Duverne,0.0,0.0,1.0,102.0,81.0,0.0,0.0,5.0,0.0,0.0,2.0,0.7941176470588235,2,186,0,0,93.0,0.0
Jean-Kévin Augustin,1.0,0.0,9.0,108.0,93.0,0.0,4.0,5.0,0.0,0.0,7.0,0.8611111111111112,13,1150,9,3,88.46153846153847,0.2307692307692307
Jean-Louis Leca,0.0,0.0,0.0,1185.0,592.0,0.0,0.0,1.0,1.0,0.0,1.0,0.49957805907173,35,3109,0,1,88.82857142857142,0.0285714285714285
Jean-Marie Pfaff,0.0,0.0,0.0,40.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,81,0,0,81.0,0.0
Jean-Mattéo Bahoya Négoce,0.0,0.0,3.0,34.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7941176470588235,2,179,1,1,89.5,0.5
Jean-Philippe Krasso,1.0,0.0,8.0,43.0,30.0,0.0,1.0,6.0,0.0,0.0,6.0,0.6976744186046512,7,592,4,3,84.57142857142857,0.4285714285714285
Jean-Ricner Bellegarde,0.0,0.0,4.0,97.0,85.0,0.0,4.0,0.0,0.0,0.0,4.0,0.8762886597938144,2,180,0,0,90.0,0.0
Jean-Sylvain Claude Babin,3.0,0.0,15.0,912.0,753.0,0.0,45.0,172.0,3.0,0.0,16.0,0.8256578947368421,28,2532,0,1,90.42857142857144,0.0357142857142857
Jean-Victor Makengo,0.0,0.0,2.0,135.0,107.0,0.0,6.0,2.0,0.0,0.0,8.0,0.7925925925925926,10,806,5,3,80.6,0.3
Jeannette Yango,0.0,0.0,3.0,126.0,88.0,0.0,4.0,4.0,0.0,0.0,8.0,0.6984126984126984,4,349,0,2,87.25,0.5
Jeff Louis,1.0,0.0,20.0,185.0,142.0,0.0,3.0,7.0,0.0,0.0,20.0,0.7675675675675676,18,1537,11,5,85.38888888888889,0.2777777777777778
Jeff Reine-Adélaïde,0.0,0.0,0.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8125,1,93,1,0,93.0,0.0
Jefferson Agustín Farfán Guadalupe,0.0,0.0,4.0,33.0,28.0,0.0,0.0,3.0,0.0,0.0,6.0,0.8484848484848485,2,175,1,1,87.5,0.5
Jefferson Andrés Lerma Solís,3.0,2.0,49.0,1551.0,1174.0,0.0,65.0,66.0,1.0,0.0,69.0,0.7569310122501612,43,3689,4,10,85.79069767441861,0.2325581395348837
Jefferson Anilson Silva Encada,0.0,0.0,2.0,107.0,85.0,0.0,3.0,4.0,0.0,0.0,2.0,0.794392523364486,2,188,0,0,94.0,0.0
Jefferson Antonio Montero Vite,0.0,2.0,23.0,542.0,347.0,0.0,5.0,7.0,0.0,0.0,13.0,0.6402214022140221,26,2167,10,10,83.34615384615384,0.3846153846153846
Jefferson Brenes Rojas,0.0,1.0,1.0,73.0,57.0,0.0,3.0,1.0,0.0,0.0,5.0,0.7808219178082192,3,230,1,2,76.66666666666667,0.6666666666666666
Jefferson David Savarino Quintero,0.0,0.0,1.0,18.0,15.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,3,264,2,1,88.0,0.3333333333333333
Jeffren Isaac Suárez Bermúdez,3.0,1.0,10.0,231.0,185.0,0.0,3.0,5.0,0.0,0.0,7.0,0.8008658008658008,17,1312,9,7,77.17647058823529,0.4117647058823529
Jeffrey Astle,0.0,0.0,1.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1,89,1,0,89.0,0.0
Jeffrey Gouweleeuw,0.0,0.0,2.0,589.0,470.0,0.0,12.0,73.0,0.0,0.0,19.0,0.797962648556876,13,1184,0,0,91.07692307692308,0.0
Jeffrey Sarpong,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,91,1,0,91.0,0.0
Jeffrey Schlupp,1.0,2.0,25.0,557.0,390.0,0.0,13.0,29.0,2.0,0.0,18.0,0.7001795332136446,24,2088,10,5,87.0,0.2083333333333333
Jeison Fabián Murillo Cerón,2.0,0.0,21.0,1638.0,1420.0,0.0,44.0,149.0,0.0,1.0,37.0,0.8669108669108669,38,3395,3,3,89.34210526315789,0.0789473684210526
Jemerson de Jesus Nascimento,0.0,0.0,1.0,110.0,84.0,0.0,3.0,19.0,0.0,0.0,6.0,0.7636363636363637,4,366,1,0,91.5,0.0
Jemma Elizabeth Purfield,1.0,1.0,10.0,957.0,526.0,0.0,41.0,89.0,0.0,0.0,27.0,0.5496342737722049,21,1949,0,0,92.8095238095238,0.0
Jennifer Hermoso Fuentes,6.0,2.0,38.0,669.0,527.0,0.0,5.0,5.0,0.0,0.0,12.0,0.7877428998505231,11,1051,0,1,95.54545454545456,0.0909090909090909
Jennifer Hoy,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,94,1,0,94.0,0.0
Jennifer Miley Falk,0.0,0.0,1.0,151.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6291390728476821,5,508,0,0,101.6,0.0
Jennifer Onyi Echegini,0.0,0.0,0.0,16.0,12.0,0.0,1.0,2.0,0.0,0.0,1.0,0.75,3,312,3,0,104.0,0.0
Jennifer Patricia Beattie,3.0,0.0,11.0,867.0,777.0,0.0,10.0,34.0,0.0,0.0,3.0,0.8961937716262975,13,1111,1,4,85.46153846153847,0.3076923076923077
Jenny Danielsson,0.0,0.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2,184,2,0,92.0,0.0
Jennyfer Limage,0.0,0.0,0.0,7.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5714285714285714,1,30,0,1,30.0,1.0
Jens Grahl,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1,89,0,0,89.0,0.0
Jens Hegeler,0.0,0.0,13.0,215.0,180.0,0.0,6.0,12.0,0.0,0.0,16.0,0.8372093023255814,15,1333,13,3,88.86666666666666,0.2
Jens Jønsson,0.0,0.0,0.0,12.0,9.0,0.0,6.0,0.0,0.0,0.0,4.0,0.75,2,171,1,1,85.5,0.5
Jens Lehmann,0.0,0.0,0.0,1306.0,744.0,0.0,0.0,0.0,1.0,0.0,2.0,0.5696784073506891,38,3443,0,0,90.60526315789474,0.0
Jens Petter Hauge,0.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909092,1,93,1,0,93.0,0.0
Jens Stage,0.0,0.0,0.0,35.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.8285714285714286,1,91,0,0,91.0,0.0
Jens Stryger Larsen,0.0,1.0,2.0,293.0,213.0,0.0,10.0,13.0,0.0,0.0,3.0,0.726962457337884,9,759,3,3,84.33333333333333,0.3333333333333333
Jens-Lys Michel Cajuste,0.0,0.0,1.0,78.0,72.0,0.0,5.0,3.0,0.0,0.0,0.0,0.9230769230769232,3,241,1,2,80.33333333333333,0.6666666666666666
Jeong-Ho Hong,2.0,0.0,15.0,919.0,776.0,0.0,16.0,129.0,0.0,0.0,24.0,0.8443960826985855,23,2019,4,3,87.78260869565217,0.1304347826086956
Jerdy Schouten,0.0,0.0,1.0,328.0,303.0,0.0,5.0,5.0,0.0,0.0,6.0,0.923780487804878,6,516,0,2,86.0,0.3333333333333333
Jere Juhani Uronen,0.0,1.0,1.0,162.0,132.0,0.0,9.0,20.0,0.0,0.0,2.0,0.8148148148148148,5,440,1,1,88.0,0.2
Jeremain Lens,3.0,3.0,28.0,474.0,277.0,0.0,4.0,9.0,0.0,0.0,30.0,0.5843881856540084,20,1716,6,7,85.8,0.35
Jeremie Boga,3.0,0.0,23.0,420.0,340.0,0.0,2.0,2.0,0.0,0.0,6.0,0.8095238095238095,32,2846,24,3,88.9375,0.09375
Jeremie Frimpong,9.0,7.0,58.0,1065.0,843.0,0.0,16.0,18.0,4.0,0.0,26.0,0.7915492957746478,34,2803,6,21,82.44117647058823,0.6176470588235294
Jeremy Doku,0.0,0.0,8.0,198.0,155.0,0.0,2.0,1.0,0.0,0.0,8.0,0.7828282828282829,8,680,2,4,85.0,0.5
Jeremy Leonel Sarmiento Morante,1.0,0.0,7.0,85.0,64.0,0.0,3.0,4.0,0.0,0.0,5.0,0.7529411764705882,7,588,3,4,84.0,0.5714285714285714
Jeremy Toljan,1.0,0.0,6.0,703.0,517.0,0.0,24.0,38.0,0.0,0.0,5.0,0.7354196301564723,18,1642,2,0,91.22222222222224,0.0
Jeremías Ledesma,0.0,0.0,0.0,59.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3559322033898305,2,188,0,0,94.0,0.0
Jermain Defoe,15.0,1.0,91.0,441.0,321.0,0.0,5.0,1.0,3.0,0.0,19.0,0.7278911564625851,34,3003,6,5,88.32352941176471,0.1470588235294117
Jermaine Jenas,0.0,0.0,0.0,93.0,79.0,0.0,5.0,2.0,0.0,0.0,3.0,0.8494623655913979,2,179,0,1,89.5,0.5
Jermaine Pennant,0.0,0.0,3.0,144.0,100.0,0.0,4.0,0.0,0.0,0.0,3.0,0.6944444444444444,5,422,1,1,84.4,0.2
Jermaine Seoposenwe,0.0,1.0,4.0,111.0,62.0,0.0,4.0,11.0,0.0,0.0,1.0,0.5585585585585585,6,504,2,1,84.0,0.1666666666666666
Jerome Ngom Mbekeli,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1,98,1,0,98.0,0.0
Jerrel Hasselbaink,0.0,0.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.5,2,184,2,0,92.0,0.0
Jerry Lalrinzuala,0.0,0.0,6.0,825.0,593.0,0.0,21.0,24.0,0.0,0.0,13.0,0.7187878787878788,18,1655,1,2,91.94444444444444,0.1111111111111111
Jerry Mawihmingthanga,3.0,2.0,22.0,400.0,298.0,0.0,11.0,4.0,0.0,0.0,15.0,0.745,19,1656,3,5,87.15789473684211,0.2631578947368421
Jerry Uche Mbakogu,2.0,2.0,35.0,454.0,293.0,0.0,4.0,30.0,2.0,0.0,38.0,0.6453744493392071,24,2005,4,11,83.54166666666667,0.4583333333333333
Jerzy Dudek,0.0,0.0,0.0,98.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5612244897959183,3,308,0,0,102.66666666666669,0.0
Jerónimo Figueroa Cabrera,0.0,3.0,18.0,908.0,743.0,0.0,28.0,7.0,1.0,0.0,13.0,0.8182819383259912,26,2198,10,12,84.53846153846153,0.4615384615384615
Jesper Grønkjær,0.0,0.0,0.0,30.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8333333333333334,2,185,2,0,92.5,0.0
Jesper Hansen,0.0,0.0,0.0,114.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122807017543859,4,360,1,0,90.0,0.0
Jesper Lindstrøm,0.0,0.0,3.0,54.0,38.0,0.0,5.0,1.0,0.0,0.0,4.0,0.7037037037037037,3,272,1,1,90.66666666666669,0.3333333333333333
Jesse Lingard,5.0,2.0,47.0,999.0,843.0,0.0,21.0,15.0,0.0,0.0,34.0,0.8438438438438438,31,2663,7,10,85.90322580645162,0.3225806451612903
Jessel Carneiro,0.0,1.0,6.0,452.0,319.0,0.0,17.0,25.0,0.0,0.0,4.0,0.7057522123893806,10,935,0,1,93.5,0.1
Jessic Ngankam,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,169,2,0,84.5,0.0
Jessica Carter,0.0,2.0,1.0,944.0,785.0,0.0,20.0,62.0,0.0,0.0,5.0,0.8315677966101694,23,2117,9,4,92.04347826086956,0.1739130434782608
Jessica Fishlock,3.0,4.0,49.0,1037.0,746.0,0.0,42.0,42.0,0.0,0.0,23.0,0.7193828351012537,27,2399,1,6,88.85185185185185,0.2222222222222222
Jessica McDonald,3.0,4.0,38.0,296.0,162.0,0.0,5.0,8.0,0.0,0.0,5.0,0.5472972972972973,12,970,1,8,80.83333333333333,0.6666666666666666
Jessica Naz,0.0,0.0,5.0,155.0,114.0,0.0,5.0,1.0,0.0,0.0,5.0,0.7354838709677419,10,842,6,4,84.2,0.4
Jessica Park,0.0,0.0,4.0,87.0,64.0,0.0,1.0,1.0,0.0,0.0,3.0,0.735632183908046,10,889,9,1,88.9,0.1
Jessica Sigsworth,4.0,4.0,21.0,254.0,160.0,0.0,7.0,17.0,1.0,0.0,21.0,0.6299212598425197,25,2124,15,9,84.96,0.36
Jessica Wooley,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,94,1,0,94.0,0.0
Jessie Alexandra Fleming,1.0,0.0,8.0,586.0,480.0,0.0,17.0,1.0,0.0,0.0,8.0,0.8191126279863481,20,1820,11,1,91.0,0.05
Jessika Rebecca Macayan Cowart,0.0,0.0,1.0,86.0,61.0,0.0,2.0,10.0,0.0,0.0,3.0,0.7093023255813954,3,271,0,1,90.33333333333331,0.3333333333333333
Jessy Moulin,0.0,0.0,0.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,1,94,0,0,94.0,0.0
Jessy Pi,3.0,0.0,54.0,1660.0,1317.0,0.0,59.0,57.0,1.0,0.0,36.0,0.7933734939759036,36,3261,2,2,90.58333333333331,0.0555555555555555
Jestin George,0.0,0.0,0.0,77.0,49.0,0.0,3.0,11.0,0.0,0.0,4.0,0.6363636363636364,5,456,3,1,91.2,0.2
Jesus Antonio de la Cruz Gallego,0.0,0.0,1.0,85.0,66.0,0.0,1.0,9.0,0.0,0.0,5.0,0.7764705882352941,2,176,0,0,88.0,0.0
Jesus Ferreira,0.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,1,45,0,1,45.0,1.0
Jesé Rodríguez Ruiz,6.0,6.0,24.0,437.0,335.0,0.0,10.0,3.0,0.0,0.0,15.0,0.7665903890160183,31,2637,23,7,85.06451612903226,0.2258064516129032
Jesús Abdallah Castillo Molina,0.0,0.0,1.0,18.0,14.0,0.0,3.0,0.0,0.0,0.0,2.0,0.7777777777777778,1,93,1,0,93.0,0.0
Jesús Alberto Dátolo,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,1,91,1,0,91.0,0.0
Jesús Capitán Prada,0.0,1.0,1.0,96.0,70.0,0.0,4.0,4.0,0.0,0.0,4.0,0.7291666666666666,2,176,0,1,88.0,0.5
Jesús Daniel Gallardo Vasconcelos,0.0,0.0,2.0,318.0,243.0,0.0,12.0,17.0,0.0,0.0,9.0,0.7641509433962265,7,631,0,1,90.14285714285714,0.1428571428571428
Jesús David Murillo Largacha,0.0,0.0,2.0,16.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.875,1,95,1,0,95.0,0.0
Jesús Fernández Collado,0.0,0.0,0.0,69.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391304347826087,2,181,0,0,90.5,0.0
Jesús Gámez Duarte,0.0,1.0,2.0,610.0,417.0,0.0,32.0,57.0,0.0,0.0,16.0,0.6836065573770492,16,1414,3,2,88.375,0.125
Jesús Joaquín Fernández Sáez de la Torre,6.0,1.0,40.0,805.0,568.0,0.0,9.0,2.0,0.0,0.0,20.0,0.7055900621118012,25,1858,7,16,74.32,0.64
Jesús Lázaro Owono Ngua Akeng,0.0,1.0,0.0,157.0,78.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4968152866242038,4,385,0,0,96.25,0.0
Jesús Manuel Corona Ruíz,0.0,0.0,0.0,24.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,2,187,2,0,93.5,0.0
Jesús Manuel Sagredo Chávez,0.0,0.0,0.0,25.0,18.0,0.0,0.0,3.0,0.0,0.0,3.0,0.72,1,91,0,0,91.0,0.0
Jesús María Herrero Gómez,0.0,0.0,0.0,14.0,10.0,0.0,0.0,3.0,0.0,0.0,2.0,0.7142857142857143,1,91,1,0,91.0,0.0
Jesús María Lacruz Gómez,0.0,0.0,0.0,31.0,23.0,0.0,6.0,13.0,0.0,0.0,6.0,0.7419354838709677,2,142,0,1,71.0,0.5
Jesús Navas González,1.0,8.0,45.0,2221.0,1654.0,0.0,37.0,51.0,1.0,0.0,35.0,0.7447095902746511,55,4778,11,13,86.87272727272727,0.2363636363636363
Jesús Perera López,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,1,94,1,0,94.0,0.0
Jesús Rueda Ambrosio,0.0,0.0,1.0,12.0,8.0,0.0,1.0,6.0,0.0,0.0,0.0,0.6666666666666666,1,92,0,0,92.0,0.0
Jesús Vallejo Lázaro,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.7142857142857143,1,77,1,0,77.0,0.0
Jewison Bennette,0.0,0.0,1.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,3,255,2,1,85.0,0.3333333333333333
Jeyland Yahir Mitchell Baltodano,0.0,0.0,0.0,94.0,66.0,0.0,3.0,15.0,0.0,0.0,4.0,0.7021276595744681,3,274,0,0,91.33333333333331,0.0
Jhegson Sebastián Méndez Carabalí,0.0,0.0,0.0,141.0,130.0,0.0,1.0,0.0,0.0,0.0,4.0,0.9219858156028368,2,188,0,0,94.0,0.0
Jhon Adolfo Arias Andrade,0.0,1.0,7.0,228.0,210.0,0.0,3.0,2.0,0.0,0.0,16.0,0.9210526315789472,6,491,0,4,81.83333333333333,0.6666666666666666
Jhon Andrés Córdoba Copete,7.0,2.0,42.0,360.0,274.0,0.0,1.0,16.0,1.0,0.0,70.0,0.7611111111111111,31,2738,11,11,88.3225806451613,0.3548387096774194
Jhon Janer Lucumí Bonilla,0.0,0.0,0.0,19.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,24,0,1,24.0,1.0
Jhon Jáder Durán Palacio,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5714285714285714,1,91,1,0,91.0,0.0
Jhon Stiven Mondragón Dosman,0.0,0.0,0.0,17.0,11.0,0.0,2.0,4.0,0.0,0.0,1.0,0.6470588235294118,1,87,0,0,87.0,0.0
Jhonder Leonel Cádiz Fernández,2.0,0.0,4.0,25.0,9.0,0.0,0.0,5.0,0.0,0.0,2.0,0.36,3,311,3,0,103.66666666666669,0.0
Ji-Sung Park,0.0,0.0,1.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1,65,0,1,65.0,1.0
Jiahui Lou,0.0,0.0,1.0,78.0,61.0,0.0,4.0,2.0,0.0,0.0,2.0,0.782051282051282,5,334,1,4,66.8,0.8
Jiali Tang,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,102,1,0,102.0,0.0
Jiaxing Dou,0.0,0.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.3333333333333333,2,200,2,0,100.0,0.0
Jihai Sun,0.0,0.0,1.0,100.0,70.0,0.0,3.0,6.0,0.0,0.0,2.0,0.7,2,186,0,0,93.0,0.0
Jill Bayings,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1,94,1,0,94.0,0.0
Jill Janssens,0.0,1.0,2.0,68.0,51.0,0.0,1.0,8.0,0.0,0.0,3.0,0.75,3,223,0,2,74.33333333333333,0.6666666666666666
Jill Roord,13.0,4.0,79.0,1204.0,1037.0,0.0,20.0,11.0,1.0,0.0,26.0,0.8612956810631229,39,3404,12,14,87.28205128205128,0.358974358974359
Jill Scott,4.0,3.0,32.0,1087.0,841.0,0.0,28.0,39.0,0.0,0.0,26.0,0.7736890524379025,30,2792,9,3,93.06666666666666,0.1
Jiloan Hamad,1.0,0.0,4.0,126.0,84.0,0.0,2.0,3.0,0.0,0.0,8.0,0.6666666666666666,7,520,3,4,74.28571428571429,0.5714285714285714
Jim Allevinah,0.0,0.0,2.0,52.0,44.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8461538461538461,3,255,2,1,85.0,0.3333333333333333
Jimmy Briand,7.0,8.0,65.0,1061.0,739.0,0.0,8.0,19.0,1.0,0.0,42.0,0.6965127238454288,35,3143,2,5,89.8,0.1428571428571428
Jimmy Cabot,4.0,3.0,31.0,754.0,533.0,0.0,15.0,1.0,0.0,0.0,22.0,0.7068965517241379,28,2405,13,8,85.89285714285714,0.2857142857142857
Jimmy Durmaz,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.75,1,94,1,0,94.0,0.0
Jimmy McAlister,0.0,0.0,1.0,34.0,27.0,0.0,0.0,3.0,0.0,0.0,2.0,0.7941176470588235,1,90,0,0,90.0,0.0
Jin-Su Kim,0.0,1.0,10.0,803.0,582.0,0.0,38.0,61.0,0.0,0.0,21.0,0.7247820672478207,19,1699,1,2,89.42105263157895,0.1052631578947368
Jindřich Staněk,0.0,0.0,0.0,74.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216216216216216,3,239,0,1,79.66666666666667,0.3333333333333333
Jirí Jarošík,0.0,0.0,2.0,52.0,40.0,0.0,9.0,16.0,0.0,0.0,1.0,0.7692307692307693,3,272,0,0,90.66666666666669,0.0
Jitendra Singh,0.0,1.0,11.0,443.0,327.0,0.0,27.0,19.0,0.0,0.0,31.0,0.7381489841986456,19,1557,0,7,81.94736842105263,0.3684210526315789
Jlloyd Tafari Samuel,0.0,0.0,0.0,104.0,71.0,0.0,0.0,7.0,0.0,0.0,0.0,0.6826923076923077,2,178,0,0,89.0,0.0
Joachim Andersen,0.0,0.0,8.0,577.0,487.0,0.0,5.0,35.0,1.0,0.0,15.0,0.8440207972270364,10,963,3,0,96.3,0.0
Joakim Mæhle,2.0,1.0,13.0,675.0,566.0,0.0,17.0,17.0,1.0,0.0,12.0,0.8385185185185186,14,1305,1,1,93.21428571428572,0.0714285714285714
Joan Capdevila Méndez,0.0,1.0,5.0,297.0,237.0,0.0,8.0,29.0,0.0,0.0,14.0,0.797979797979798,8,736,0,0,92.0,0.0
Joan Jordán Moreno,1.0,0.0,13.0,667.0,570.0,0.0,15.0,13.0,0.0,0.0,36.0,0.8545727136431784,15,1317,5,4,87.8,0.2666666666666666
Joan Oriol i Gràcia,0.0,0.0,0.0,67.0,42.0,0.0,3.0,12.0,0.0,0.0,3.0,0.6268656716417911,2,179,0,0,89.5,0.0
Joan Sastre Vanrell,0.0,0.0,1.0,58.0,41.0,0.0,0.0,4.0,0.0,0.0,5.0,0.7068965517241379,2,140,0,1,70.0,0.5
Joan Verdú Fernández,2.0,1.0,26.0,1122.0,918.0,0.0,16.0,7.0,0.0,0.0,27.0,0.8181818181818182,29,2511,7,7,86.58620689655173,0.2413793103448276
Joana Filipa Gaspar Silva Marchão,0.0,0.0,5.0,294.0,217.0,0.0,9.0,11.0,0.0,0.0,0.0,0.7380952380952381,7,576,2,3,82.28571428571429,0.4285714285714285
Joanna Lohman,0.0,0.0,2.0,51.0,35.0,0.0,3.0,3.0,0.0,0.0,2.0,0.6862745098039216,3,198,1,2,66.0,0.6666666666666666
Joanna Tynnilä,0.0,0.0,2.0,179.0,145.0,0.0,4.0,5.0,0.0,0.0,0.0,0.8100558659217877,3,278,0,1,92.66666666666669,0.3333333333333333
Joao Alberto Grimaldo Ubidia,0.0,0.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,1,94,1,0,94.0,0.0
Joaquim Marcos Cunga Balanga,0.0,0.0,0.0,78.0,65.0,0.0,0.0,17.0,0.0,0.0,2.0,0.8333333333333334,3,282,1,0,94.0,0.0
Joaquim Rifé Climent,0.0,0.0,0.0,22.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.8181818181818182,1,86,0,0,86.0,0.0
Joaquín Fernández Moreno,0.0,0.0,0.0,113.0,95.0,0.0,1.0,4.0,0.0,0.0,5.0,0.8407079646017699,3,229,0,1,76.33333333333333,0.3333333333333333
Joaquín José Marín Ruiz,0.0,1.0,18.0,1138.0,766.0,0.0,53.0,62.0,0.0,0.0,46.0,0.6731107205623902,29,2545,6,3,87.75862068965517,0.1034482758620689
Joaquín Navarro Jiménez,0.0,0.0,0.0,203.0,147.0,0.0,9.0,27.0,1.0,0.0,3.0,0.7241379310344828,7,574,0,2,82.0,0.2857142857142857
Joaquín Oscar Larrivey,1.0,0.0,7.0,60.0,48.0,0.0,2.0,4.0,0.0,0.0,3.0,0.8,4,305,1,3,76.25,0.75
Joaquín Sánchez Rodríguez,2.0,5.0,37.0,1315.0,978.0,0.0,28.0,24.0,2.0,0.0,27.0,0.7437262357414449,42,3444,10,19,82.0,0.4523809523809524
